UniProt	GeneID	Gene Name	GO cell surface	GO plasma membrane	GeneID - human	Gene Name - human	UniProt - human	CSPA category	Surfaceome	CRISPR	GO cell surface - human	GO plasma membrane - human	Num cell surface evidence	Num plasma membrane evidence
I0FTB2	717907	TMEM30A	FALSE	TRUE	55754	TMEM30A	Q9NV96	2 - putative	TRUE	FALSE	FALSE	TRUE	2	2
I0FUA6	707403	NIBAN2	FALSE	TRUE	64855	NIBAN2	Q96TA1		FALSE	FALSE	FALSE	TRUE	0	2
I0FUB7	716843	SLC1A5	FALSE	TRUE	6510	SLC1A5	Q15758	2 - putative	TRUE	FALSE	FALSE	TRUE	2	2
I0FVK3	710007	PIP5K1A	FALSE	TRUE	8394	PIP5K1A	Q99755		FALSE	FALSE	FALSE	TRUE	0	2
I0FVR0	712004	PARD6B	FALSE	TRUE	84612	PARD6B	Q9BYG5		FALSE	FALSE	FALSE	TRUE	0	2
I2CT62	695142	RFTN1	FALSE	TRUE	23180	RFTN1	Q14699		FALSE	FALSE	FALSE	TRUE	0	2
I2CTM4	716830	CHRNB2	TRUE	TRUE	1141	CHRNB2	P17787		TRUE	TRUE	TRUE	TRUE	4	2
I2CTQ2	701700	RGMB	FALSE	TRUE	285704	RGMB	Q6NW40		TRUE	TRUE	FALSE	TRUE	2	2
I2CTX1	720246	RTN4RL1	TRUE	TRUE	146760	RTN4RL1	Q86UN2		TRUE	TRUE	TRUE	TRUE	4	2
I2CU04	698736	GRM1	FALSE	TRUE	2911	GRM1	Q13255		TRUE	FALSE	FALSE	TRUE	1	2
I2CUB9	720875	AP2A2	FALSE	TRUE	161	AP2A2	O94973		FALSE	TRUE	FALSE	TRUE	1	2
I2CUN2	699287	KCNK3	FALSE	TRUE	3777	KCNK3	O14649		FALSE	FALSE	FALSE	TRUE	0	2
I2CUQ9	707974	SLC12A5	FALSE	TRUE	57468	SLC12A5	Q9H2X9	2 - putative	TRUE	FALSE	FALSE	TRUE	2	2
I2CUU8	718982	SHC1	FALSE	TRUE	6464	SHC1	P29353		FALSE	FALSE	FALSE	TRUE	0	2
I2CVB0	716875	MELK	FALSE	TRUE	9833	MELK	Q14680		FALSE	FALSE	FALSE	TRUE	0	2
I2CVJ0	717426	CLEC12B	TRUE	TRUE	387837	CLEC12B	Q2HXU8		TRUE	FALSE	TRUE	TRUE	3	2
I2CVK6	718580	JAG1	FALSE	TRUE	182	JAG1	P78504	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	2
I2CVZ2	716027	DXO	FALSE	TRUE	1797	DXO	O77932		FALSE	FALSE	FALSE	TRUE	0	2
I2CWU4	574353	GAPDH	FALSE	TRUE	2597	GAPDH	P04406	3 - unspecific	FALSE	FALSE	FALSE	TRUE	1	2
I2CWY3	708227	IGF1R	FALSE	TRUE	3480	IGF1R	P08069	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	2
I2CYK2	699627	NPTN	FALSE	TRUE	27020	NPTN	Q9Y639	1 - high confidence	TRUE	FALSE	TRUE	TRUE	3	2
I2CYX8	696587	ACVR1B	TRUE	TRUE	91	ACVR1B	P36896		TRUE	TRUE	TRUE	TRUE	4	2
I2CYY0	709717	YTHDC1	FALSE	TRUE	91746	YTHDC1	Q96MU7		FALSE	FALSE	FALSE	TRUE	0	2
O18793	574098	CCR2	TRUE	TRUE	729230	CCR2	P41597		TRUE	FALSE	TRUE	TRUE	3	2
O18906	703878	CD226	TRUE	TRUE	10666	CD226	Q15762	1 - high confidence	TRUE	TRUE	TRUE	TRUE	5	2
O19092	574313	CST3	FALSE	TRUE	1471	CST3	P01034		FALSE	FALSE	FALSE	TRUE	0	2
O97663	698718	GPR15	FALSE	TRUE	2838	GPR15	P49685		TRUE	FALSE	FALSE	TRUE	1	2
O97664	707120	GPR1	FALSE	TRUE	2825	GPR1	P46091		TRUE	FALSE	FALSE	TRUE	1	2
O97666	706823	APLNR	FALSE	TRUE	187	APLNR	P35414	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	2
P0DP62	574359	LYNX1	FALSE	TRUE	66004				FALSE	FALSE	FALSE	FALSE	0	1
P16003	713807	CD4	TRUE	TRUE	920	CD4	P01730	1 - high confidence	TRUE	TRUE	TRUE	TRUE	5	2
P33617	709076	Mamu-F	TRUE	TRUE	3134	HLA-F	P30511	1 - high confidence	TRUE	FALSE	TRUE	TRUE	4	2
P48094	715467	TNF	TRUE	TRUE	7124	TNF	P01375		FALSE	TRUE	TRUE	TRUE	3	2
P48095	694747	IL12B	TRUE	TRUE	3593	IL12B	P29460		FALSE	FALSE	TRUE	TRUE	2	2
P50128	613032	HTR2A	FALSE	TRUE	3356	HTR2A	P28223		TRUE	FALSE	FALSE	TRUE	1	2
P55245	613027	EGFR	FALSE	TRUE	1956	EGFR	P00533	1 - high confidence	TRUE	FALSE	TRUE	TRUE	3	2
P56482	574188	CCR1	TRUE	TRUE	1230	CCR1	P32246		TRUE	TRUE	TRUE	TRUE	4	2
P56489	574362	CHRM1	FALSE	TRUE	1128	CHRM1	P11229		TRUE	FALSE	FALSE	TRUE	1	2
P56490	574330	CHRM5	FALSE	TRUE	1133	CHRM5	P08912		TRUE	FALSE	FALSE	TRUE	1	2
P56494	702048	OXTR	FALSE	TRUE	5021	OXTR	P30559		TRUE	FALSE	FALSE	TRUE	1	2
P57786	574327	MAPT	FALSE	TRUE	4137	MAPT	P10636		FALSE	FALSE	FALSE	TRUE	0	2
P60877	574204	SNAP25	FALSE	TRUE	6616	SNAP25	P60880		FALSE	TRUE	FALSE	TRUE	1	2
P61277	574112	CTSK	FALSE	TRUE	1513	CTSK	P43235	3 - unspecific	FALSE	FALSE	TRUE	TRUE	2	2
P61813	735311	CCR5	TRUE	TRUE	1234	CCR5	P51681		TRUE	TRUE	TRUE	TRUE	4	2
P63253	574189	KCNJ2	FALSE	TRUE	3759	KCNJ2	P63252		FALSE	FALSE	FALSE	TRUE	0	2
P63304	574160	CD40LG	TRUE	TRUE	959	CD40LG	P29965	1 - high confidence	TRUE	TRUE	TRUE	TRUE	5	2
P63307	574159	FASLG	TRUE	TRUE	356	FASLG	P48023		TRUE	TRUE	TRUE	TRUE	4	2
P67997	717859	PRNP	FALSE	TRUE	5621	PRNP	F7VJQ1;P04156	1 - high confidence	TRUE	FALSE	TRUE	TRUE	3	2
P79194	697986	GHR	TRUE	TRUE	2690	GHR	P10912		TRUE	TRUE	TRUE	TRUE	4	2
P79394	707329	CXCR4	TRUE	TRUE	7852	CXCR4	P61073		TRUE	TRUE	TRUE	TRUE	4	2
Q00553	574346	CFTR	FALSE	TRUE	1080	CFTR	P13569		FALSE	FALSE	TRUE	TRUE	1	2
Q0PDN4	705313	CD28	TRUE	TRUE	940	CD28	P10747	1 - high confidence	TRUE	TRUE	TRUE	TRUE	5	2
Q0PXR1	704638	DDX58	FALSE	TRUE	23586	DDX58	O95786		FALSE	FALSE	FALSE	TRUE	0	2
Q1WER1	677680	TACSTD1	TRUE	TRUE	4072	EPCAM	P16422	1 - high confidence	TRUE	TRUE	TRUE	TRUE	5	2
Q20CR3	664731	RHCG	FALSE	TRUE	51458	RHCG	Q9UBD6		TRUE	FALSE	FALSE	TRUE	1	2
Q20CR4	664732	DSTYK	FALSE	TRUE	25778	DSTYK	Q6XUX3		FALSE	FALSE	FALSE	TRUE	0	2
Q28509	710146	ADRB2	FALSE	TRUE	154	ADRB2	P07550	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	2
Q28524	699129	ADRB3	FALSE	TRUE	155	ADRB3	P13945		TRUE	FALSE	FALSE	TRUE	1	2
Q2LL16	692077	MRGPRX3	FALSE	TRUE	117195	MRGPRX3	Q96LB0		TRUE	FALSE	FALSE	TRUE	1	2
Q2Q426	654420	ADGRE2	FALSE	TRUE	30817	ADGRE2	Q9UHX3	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	2
Q2WGM0	653013	nk-3	FALSE	TRUE	6870	TACR3	P29371		TRUE	FALSE	FALSE	TRUE	1	2
Q2WGM1	653008	TACR1	FALSE	TRUE	6869	TACR1	P25103		TRUE	TRUE	FALSE	TRUE	2	2
Q2YEG0	692074	CXCR1	TRUE	TRUE	3577	CXCR1	P25024	1 - high confidence	TRUE	FALSE	TRUE	TRUE	4	2
Q4QXU5	692078	MRGPRX2	FALSE	TRUE	117194	MRGPRX2	Q96LB1		TRUE	FALSE	FALSE	TRUE	1	2
Q50DM8	613233	ADGRG1	FALSE	TRUE	9289	ADGRG1	Q9Y653	1 - high confidence	TRUE	TRUE	FALSE	TRUE	3	2
Q56H79	574355	NPSR1	FALSE	TRUE	387129	NPSR1	Q6W5P4		TRUE	FALSE	FALSE	TRUE	1	2
Q5MB13	574307	ABCG2	FALSE	TRUE	9429	ABCG2	Q9UNQ0		TRUE	FALSE	TRUE	TRUE	2	2
Q5NKV6	712280	ICAM1	TRUE	TRUE	3383	ICAM1	P05362	1 - high confidence	TRUE	TRUE	TRUE	TRUE	5	2
Q5SEJ5	574379	INHA	FALSE	TRUE	3623	INHA	P05111		FALSE	FALSE	FALSE	TRUE	0	2
Q5TM25	574115	AIF1	FALSE	TRUE	199	AIF1	P55008		FALSE	FALSE	FALSE	TRUE	0	2
Q5TM63	100141388	ATAT1	FALSE	TRUE	79969				FALSE	FALSE	FALSE	FALSE	0	1
Q5TM70	714175	FLOT1	FALSE	TRUE	10211	FLOT1	O75955		FALSE	FALSE	TRUE	TRUE	1	2
Q645S3	695211	TAS2R16	TRUE	TRUE	50833	TAS2R16	Q9NYV7		TRUE	TRUE	TRUE	TRUE	4	2
Q6H2Y3	574261	BRS3	FALSE	TRUE	680	BRS3	P32247		TRUE	FALSE	FALSE	TRUE	1	2
Q6J6I9	712634	BRCA1	FALSE	TRUE	672	BRCA1	P38398		FALSE	FALSE	FALSE	TRUE	0	2
Q6PT52	574295	CLCA1	FALSE	TRUE	1179	CLCA1	A8K7I4		FALSE	FALSE	FALSE	TRUE	0	2
Q6V7J5	712428	B2M	TRUE	TRUE	567	B2M	P61769		FALSE	TRUE	TRUE	TRUE	3	2
Q6WFZ7	574375	SLC15A2	FALSE	TRUE	6565	SLC15A2	Q16348	2 - putative	TRUE	FALSE	FALSE	TRUE	2	2
Q71SP5	574142	CNR1	FALSE	TRUE	1268	CNR1	P21554		TRUE	FALSE	FALSE	TRUE	1	2
Q76LL8	574095	CRHR1	FALSE	TRUE	1394				FALSE	FALSE	FALSE	FALSE	0	1
Q7JH47	713368	CCR3	TRUE	TRUE	1232	CCR3	P51677		TRUE	FALSE	TRUE	TRUE	3	2
Q7JHP9	574143	SLC6A3	FALSE	TRUE	6531	SLC6A3	Q01959		TRUE	FALSE	TRUE	TRUE	2	2
Q866A2	574230	CHRNA7	TRUE	TRUE	1139				FALSE	FALSE	FALSE	FALSE	1	1
Q8HYC3	574245	UTS2R	FALSE	TRUE	2837	UTS2R	Q9UKP6		TRUE	FALSE	FALSE	TRUE	1	2
Q8HZ64	708944	TAAR1	FALSE	TRUE	134864	TAAR1	Q96RJ0		TRUE	FALSE	FALSE	TRUE	1	2
Q8HZR8	574356	CLEC7A	FALSE	TRUE	64581	CLEC7A	Q9BXN2		TRUE	TRUE	TRUE	TRUE	3	2
Q8MIT8	704224	GJB2	FALSE	TRUE	2706	GJB2	P29033		TRUE	TRUE	FALSE	TRUE	2	2
Q8MJ02	715574	NCR3	FALSE	TRUE	259197	NCR3	O14931	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	2
Q8MJ88	574369	MCHR2	FALSE	TRUE	84539	MCHR2	Q969V1		TRUE	FALSE	FALSE	TRUE	1	2
Q8MJ89	574232	MCHR1	FALSE	TRUE	2847	MCHR1	Q99705		TRUE	FALSE	FALSE	TRUE	1	2
Q8MJJ2	574213	LAMP3	FALSE	TRUE	27074	LAMP3	Q9UQV4	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	2
Q8WMN4	718119	HSD17B8	FALSE	TRUE	7923	HSD17B8	Q92506		FALSE	FALSE	FALSE	TRUE	0	2
Q8WNQ6	692069	RHBG	FALSE	TRUE	57127	RHBG	Q9H310		FALSE	FALSE	FALSE	TRUE	0	2
Q8WNQ8	574207	TYROBP	TRUE	TRUE	7305	TYROBP	O43914		FALSE	FALSE	TRUE	TRUE	2	2
Q95198	701419	SELL	FALSE	TRUE	6402	SELL	P14151	1 - high confidence	TRUE	TRUE	TRUE	TRUE	4	2
Q9BDC4	705673	CTLA4	TRUE	TRUE	1493	CTLA4	P16410		TRUE	TRUE	TRUE	TRUE	4	2
Q9BDP2	574332	FAS	FALSE	TRUE	355	FAS	P25445	1 - high confidence	TRUE	TRUE	TRUE	TRUE	4	2
Q9GK74	574149	NPY2R	FALSE	TRUE	4887	NPY2R	P49146		TRUE	FALSE	FALSE	TRUE	1	2
Q9MYL0	574126	LEPR	TRUE	TRUE	3953	LEPR	P48357	1 - high confidence	TRUE	FALSE	TRUE	TRUE	4	2
Q9MYW9	574141	OPRM1	FALSE	TRUE	4988	OPRM1	P35372		TRUE	FALSE	FALSE	TRUE	1	2
Q9MYX0	574140	SLC6A4	FALSE	TRUE	6532	SLC6A4	P31645		TRUE	FALSE	FALSE	TRUE	1	2
Q9MZK9	574145	KLRD1	FALSE	TRUE	3824	KLRD1	Q13241		FALSE	TRUE	TRUE	TRUE	2	2
Q9N0Y0	574134	VAMP2	FALSE	TRUE	6844	VAMP2	P63027		FALSE	TRUE	FALSE	TRUE	1	2
Q9XT45	713829	CXCR6	TRUE	TRUE	10663	CXCR6	O00574		TRUE	FALSE	TRUE	TRUE	3	2
S6DFB2	717992	Mamu-DPA1	FALSE	TRUE	3113	HLA-DPA1	P20036	1 - high confidence	TRUE	FALSE	TRUE	TRUE	3	2
A0A1D5Q056		VPS33B	FALSE	TRUE	26276	VPS33B	Q9H267		FALSE	TRUE	FALSE	FALSE	1	1
A0A1D5Q072		SCN9A	FALSE	TRUE	6335	SCN9A	Q15858		TRUE	FALSE	FALSE	TRUE	1	2
A0A1D5Q085		CACNB3	FALSE	TRUE	784	CACNB3	P54284		FALSE	FALSE	FALSE	TRUE	0	2
A0A1D5Q0A8		C7	FALSE	TRUE	730	C7	P10643		FALSE	FALSE	FALSE	TRUE	0	2
A0A1D5Q0D6		ST14	FALSE	TRUE	6768	ST14	Q9Y5Y6	2 - putative	FALSE	FALSE	FALSE	TRUE	1	2
A0A1D5Q0L3		ATP9A	FALSE	TRUE	10079	ATP9A	O75110		FALSE	FALSE	FALSE	TRUE	0	2
A0A1D5Q0X0		GRIK1	FALSE	TRUE	2897	GRIK1	P39086		TRUE	FALSE	FALSE	TRUE	1	2
A0A1D5Q156		DDR2	FALSE	TRUE	4921	DDR2	Q16832	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	2
A0A1D5Q190		TEX101	FALSE	TRUE	83639	TEX101	Q9BY14		TRUE	FALSE	FALSE	TRUE	1	2
A0A1D5Q1N7		NPNT	FALSE	TRUE	255743	NPNT	Q6UXI9		FALSE	FALSE	FALSE	TRUE	0	2
A0A1D5Q1Q4		ITPRID2	FALSE	TRUE	6744	ITPRID2	P28290		FALSE	FALSE	FALSE	TRUE	0	2
A0A1D5Q1Q8		ARHGAP44	FALSE	TRUE	9912	ARHGAP44	Q17R89		FALSE	FALSE	FALSE	TRUE	0	2
A0A1D5Q1W9		FERMT2	FALSE	TRUE	10979	FERMT2	Q96AC1		FALSE	FALSE	TRUE	TRUE	1	2
A0A1D5Q1X3		DGKA	FALSE	TRUE	1606	DGKA	P23743		FALSE	FALSE	FALSE	TRUE	0	2
A0A1D5Q232		TBC1D5	FALSE	TRUE		TBC1D5			FALSE	FALSE	FALSE	FALSE	0	1
A0A1D5Q252		GRIK1	FALSE	TRUE	2897	GRIK1	P39086		TRUE	FALSE	FALSE	TRUE	1	2
A0A1D5Q260		LOC106995452	TRUE	TRUE		LOC106995452			FALSE	FALSE	FALSE	FALSE	1	1
A0A1D5Q264		ANXA5	TRUE	TRUE	308	ANXA5	P08758		FALSE	TRUE	TRUE	TRUE	3	2
A0A1D5Q2P4		KIAA0319	FALSE	TRUE	9856	KIAA0319	Q5VV43		TRUE	FALSE	FALSE	TRUE	1	2
A0A1D5Q2T3		NEDD9	FALSE	TRUE	4739	NEDD9	Q14511		FALSE	TRUE	FALSE	TRUE	1	2
A0A1D5Q2X8	717228	CLEC2D	TRUE	TRUE	29121	CLEC2D	Q9UHP7	1 - high confidence	TRUE	TRUE	TRUE	TRUE	5	2
A0A1D5Q2Y8		PDGFRB	FALSE	TRUE	5159	PDGFRB	P09619	1 - high confidence	TRUE	FALSE	TRUE	TRUE	3	2
A0A1D5Q330		AXL	TRUE	TRUE	558	AXL	P30530	1 - high confidence	TRUE	TRUE	TRUE	TRUE	5	2
A0A1D5Q348		THSD7A	FALSE	TRUE	221981	THSD7A	Q9UPZ6	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	2
A0A1D5Q352	696659	PCDH11X	FALSE	TRUE	27328	PCDH11X	Q9BZA7		TRUE	FALSE	FALSE	TRUE	1	2
A0A1D5Q3A8		ITSN1	FALSE	TRUE	6453	ITSN1	Q15811		FALSE	FALSE	FALSE	TRUE	0	2
A0A1D5Q3B6		OAS3	FALSE	TRUE	4940	OAS3	Q9Y6K5		FALSE	FALSE	FALSE	TRUE	0	2
A0A1D5Q3K6		SLC44A1	FALSE	TRUE	23446	SLC44A1	Q8WWI5	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	2
A0A1D5Q3L1		EFNB3	FALSE	TRUE	1949	EFNB3	Q15768	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	2
A0A1D5Q3L7		DPP10	FALSE	TRUE	57628	DPP10	Q8N608		TRUE	FALSE	FALSE	TRUE	1	2
A0A1D5Q3T4		KCNN4	FALSE	TRUE	3783	KCNN4	O15554		FALSE	FALSE	FALSE	TRUE	0	2
A0A1D5Q3V3		GPRC5B	FALSE	TRUE	51704	GPRC5B	Q9NZH0		TRUE	FALSE	TRUE	TRUE	2	2
A0A1D5Q406		GABRA1	FALSE	TRUE	2554	GABRA1	P14867		TRUE	FALSE	FALSE	TRUE	1	2
A0A1D5Q425		UNC13C	FALSE	TRUE	440279	UNC13C	Q8NB66		FALSE	FALSE	FALSE	TRUE	0	2
A0A1D5Q454		MFSD12	FALSE	TRUE	126321	MFSD12	Q6NUT3		TRUE	FALSE	FALSE	TRUE	1	2
A0A1D5Q458		ADAM17	FALSE	TRUE	6868	ADAM17	P78536	1 - high confidence	TRUE	TRUE	TRUE	TRUE	4	2
A0A1D5Q461		PIK3C2G	FALSE	TRUE	5288	PIK3C2G	O75747		FALSE	FALSE	FALSE	TRUE	0	2
A0A1D5Q469		DNAAF1	FALSE	TRUE	123872	DNAAF1	Q8NEP3		FALSE	FALSE	FALSE	TRUE	0	2
A0A1D5Q494		IL17RC	TRUE	TRUE	84818	IL17RC	Q8NAC3		TRUE	FALSE	TRUE	TRUE	3	2
A0A1D5Q4B3		ASAP1	FALSE	TRUE	50807	ASAP1	Q9ULH1		FALSE	FALSE	FALSE	TRUE	0	2
A0A1D5Q4G1	694472	CLCN3	FALSE	TRUE	1182	CLCN3	P51790		FALSE	TRUE	TRUE	TRUE	2	2
A0A1D5Q4H1		SLC12A5	FALSE	TRUE	57468	SLC12A5	Q9H2X9	2 - putative	TRUE	FALSE	FALSE	TRUE	2	2
A0A1D5Q4U6		NOXA1	FALSE	TRUE	10811	NOXA1	Q86UR1		FALSE	FALSE	FALSE	TRUE	0	2
A0A1D5Q4V9		OR4F15	FALSE	TRUE	390649	OR4F15	Q8NGB8		TRUE	FALSE	FALSE	TRUE	1	2
A0A1D5Q517		ADIPOR2	FALSE	TRUE	79602	ADIPOR2	Q86V24		TRUE	FALSE	FALSE	TRUE	1	2
A0A1D5Q525		EHD1	FALSE	TRUE	10938	EHD1	Q9H4M9		FALSE	TRUE	FALSE	TRUE	1	2
A0A1D5Q535		PALM	FALSE	TRUE	5064	PALM	O75781		FALSE	FALSE	FALSE	TRUE	0	2
A0A1D5Q561		CADPS2	FALSE	TRUE	93664	CADPS2	Q86UW7		FALSE	FALSE	FALSE	TRUE	0	2
A0A1D5Q5C5		EPB41L3	FALSE	TRUE	23136	EPB41L3	Q9Y2J2		FALSE	FALSE	FALSE	TRUE	0	2
A0A1D5Q5C9		LIN7B	FALSE	TRUE	64130	LIN7B	Q9HAP6		FALSE	FALSE	FALSE	TRUE	0	2
A0A1D5Q5F6		CD163	TRUE	TRUE	9332	CD163	Q86VB7	1 - high confidence	TRUE	FALSE	TRUE	TRUE	4	2
A0A1D5Q5G4		GPC6	TRUE	TRUE	10082	GPC6	Q9Y625		TRUE	FALSE	TRUE	TRUE	3	2
A0A1D5Q5L6		PLSCR5	FALSE	TRUE	389158	PLSCR5	A0PG75		FALSE	FALSE	FALSE	TRUE	0	2
A0A1D5Q5M3	715052	NCF2	FALSE	TRUE	4688	NCF2	P19878		FALSE	FALSE	FALSE	TRUE	0	2
A0A1D5Q5Q5	106996142	STX19	FALSE	TRUE	415117	STX19	Q8N4C7		FALSE	TRUE	FALSE	TRUE	1	2
A0A1D5Q5T4		STRA6	FALSE	TRUE	64220	STRA6	Q9BX79		FALSE	FALSE	FALSE	TRUE	0	2
A0A1D5Q5V9		SEMA6B	FALSE	TRUE	10501	SEMA6B	Q9H3T3	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	2
A0A1D5Q621		NUMB	FALSE	TRUE	8650	NUMB	P49757		FALSE	FALSE	FALSE	TRUE	0	2
A0A1D5Q639	696074	SLC26A5	FALSE	TRUE	375611	SLC26A5	P58743	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	2
A0A1D5Q642		ANO1	FALSE	TRUE	55107	ANO1	Q5XXA6		TRUE	FALSE	FALSE	TRUE	1	2
A0A1D5Q664		TENM2	FALSE	TRUE	57451	TENM2	Q9NT68	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	2
A0A1D5Q6G0		STXBP3	FALSE	TRUE	6814	STXBP3	O00186		FALSE	TRUE	FALSE	TRUE	1	2
A0A1D5Q6I4		CDH2	FALSE	TRUE	1000	CDH2	P19022	1 - high confidence	TRUE	FALSE	TRUE	TRUE	3	2
A0A1D5Q6K2		CACNB4	FALSE	TRUE	785	CACNB4	O00305		FALSE	FALSE	FALSE	TRUE	0	2
A0A1D5Q6M1		DCHS1	FALSE	TRUE	8642	DCHS1	Q96JQ0	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	2
A0A1D5Q6W6		GABRA2	FALSE	TRUE	2555	GABRA2	P47869	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	2
A0A1D5Q716		MCAM	TRUE	TRUE	4162	MCAM	P43121	1 - high confidence	TRUE	TRUE	TRUE	TRUE	5	2
A0A1D5Q767		OPRM1	FALSE	TRUE	4988	OPRM1	P35372		TRUE	FALSE	FALSE	TRUE	1	2
A0A1D5Q7A3		SYNGAP1	FALSE	TRUE	8831	SYNGAP1	Q96PV0		FALSE	FALSE	FALSE	TRUE	0	2
A0A1D5Q7B2		XPC	FALSE	TRUE	7508	XPC	Q01831		FALSE	FALSE	FALSE	TRUE	0	2
A0A1D5Q7C2		OR8I2	FALSE	TRUE	120586	OR8I2	Q8N0Y5		TRUE	FALSE	FALSE	TRUE	1	2
A0A1D5Q7D7		OR2T1	FALSE	TRUE	26696	OR2T1	O43869		TRUE	FALSE	FALSE	TRUE	1	2
A0A1D5Q7G2		NEDD4L	FALSE	TRUE		NEDD4L			FALSE	FALSE	FALSE	FALSE	0	1
A0A1D5Q7H0		STAT3	FALSE	TRUE	6774	STAT3	P40763		FALSE	FALSE	FALSE	TRUE	0	2
A0A1D5Q7M2		IL5RA	TRUE	TRUE	3568	IL5RA	Q01344	1 - high confidence	TRUE	FALSE	TRUE	TRUE	4	2
A0A1D5Q7M6		CYTH3	FALSE	TRUE	9265	CYTH3	O43739		FALSE	FALSE	FALSE	TRUE	0	2
A0A1D5Q7P8		ITGB4	FALSE	TRUE	3691	ITGB4	P16144	1 - high confidence	TRUE	TRUE	TRUE	TRUE	4	2
A0A1D5Q7Y0		PCDH15	FALSE	TRUE	65217	PCDH15	Q96QU1	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	2
A0A1D5Q7Y4		RAPGEF2	FALSE	TRUE	9693	RAPGEF2	Q9Y4G8		FALSE	FALSE	FALSE	TRUE	0	2
A0A1D5Q8A4		TWF1	FALSE	TRUE		TWF1			FALSE	FALSE	FALSE	FALSE	0	1
A0A1D5Q8I9		TRPV3	FALSE	TRUE	162514	TRPV3	Q8NET8		FALSE	FALSE	FALSE	TRUE	0	2
A0A1D5Q8J6		AP2A1	FALSE	TRUE	160	AP2A1	O95782		FALSE	TRUE	FALSE	TRUE	1	2
A0A1D5Q8N0		IZUMO1R	TRUE	TRUE	390243	IZUMO1R	A6ND01		TRUE	TRUE	TRUE	TRUE	4	2
A0A1D5Q8S4		GHRHR	TRUE	TRUE	2692	GHRHR	Q02643		TRUE	TRUE	TRUE	TRUE	4	2
A0A1D5Q8S8		CBLB	FALSE	TRUE	868	CBLB	Q13191		FALSE	FALSE	FALSE	TRUE	0	2
A0A1D5Q8V6		ANO4	FALSE	TRUE	121601	ANO4	Q32M45		FALSE	FALSE	FALSE	TRUE	0	2
A0A1D5Q973		TAMALIN	FALSE	TRUE	160622	TAMALIN	Q7Z6J2		FALSE	FALSE	FALSE	TRUE	0	2
A0A1D5Q9C2		ARHGAP17	FALSE	TRUE	55114	ARHGAP17	Q68EM7		FALSE	FALSE	FALSE	TRUE	0	2
A0A1D5Q9N5		LOC719702	TRUE	TRUE		LOC719702			FALSE	FALSE	FALSE	FALSE	1	1
A0A1D5Q9T0		PLXNA3	FALSE	TRUE	55558	PLXNA3	P51805	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	2
A0A1D5Q9W7		ARFGAP2	FALSE	TRUE	84364	ARFGAP2	Q8N6H7		FALSE	FALSE	FALSE	TRUE	0	2
A0A1D5QA06	695636	TRPC4	TRUE	TRUE	7223	TRPC4	Q9UBN4		FALSE	TRUE	TRUE	TRUE	3	2
A0A1D5QA07		GPHN	FALSE	TRUE	10243	GPHN	Q9NQX3		FALSE	FALSE	FALSE	TRUE	0	2
A0A1D5QA15		CIT	FALSE	TRUE	11113	CIT	O14578		FALSE	FALSE	FALSE	TRUE	0	2
A0A1D5QA89		BEST3	FALSE	TRUE	144453	BEST3	Q8N1M1		FALSE	FALSE	FALSE	TRUE	0	2
A0A1D5QAH3	706223	CMKLR1	FALSE	TRUE	1240	CMKLR1	Q99788	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	2
A0A1D5QAK9		DSCAML1	FALSE	TRUE	57453	DSCAML1	Q8TD84		TRUE	TRUE	TRUE	TRUE	3	2
A0A1D5QAL2		CENPJ	FALSE	TRUE	55835	CENPJ	Q9HC77		FALSE	FALSE	FALSE	TRUE	0	2
A0A1D5QAU1		GPC3	TRUE	TRUE	2719	GPC3	P51654		TRUE	FALSE	TRUE	TRUE	3	2
A0A1D5QAZ6		TNFRSF9	TRUE	TRUE	3604	TNFRSF9	Q07011	1 - high confidence	TRUE	TRUE	TRUE	TRUE	5	2
A0A1D5QB01		SLC9A3R2	FALSE	TRUE	9351	SLC9A3R2	Q15599		FALSE	FALSE	FALSE	TRUE	0	2
A0A1D5QB09	707870	IRS1	FALSE	TRUE	3667	IRS1	P35568		FALSE	FALSE	FALSE	TRUE	0	2
A0A1D5QB17		ROBO1	TRUE	TRUE	6091	ROBO1	Q9Y6N7	1 - high confidence	TRUE	TRUE	TRUE	TRUE	5	2
A0A1D5QBC0		TENM2	FALSE	TRUE	57451	TENM2	Q9NT68	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	2
