Gene Name	UniProt	GeneID	GO cell surface	GO plasma membrane	Gene Name - human	UniProt - human	GeneID - human	CSPA category	Surfaceome	CRISPR	GO cell surface - human	GO plasma membrane - human	Num cell surface evidence	Num plasma membrane evidence
Itgb3	A0A1U7QLH1	101828005	TRUE	TRUE	ITGB3	P05106	3690	1 - high confidence	TRUE	TRUE	TRUE	TRUE	5	2
Smad7	A0A1U7QLI1	101829985	FALSE	TRUE	SMAD7	O15105	4092		FALSE	FALSE	FALSE	TRUE	0	2
Serpinb2	A0A1U7QLI2	101831425	FALSE	FALSE	SERPINB2	P05120	5055	1 - high confidence	FALSE	FALSE	FALSE	TRUE	1	1
Cd300lg	A0A1U7QLI3;A0A1U7QP05	101835578	FALSE	FALSE	CD300LG	Q6UXG3	146894		TRUE	FALSE	FALSE	TRUE	1	1
Prom2	A0A1U7QLJ0	101833739	TRUE	TRUE	PROM2	Q8N271	150696	1 - high confidence	TRUE	FALSE	TRUE	TRUE	4	2
Pdgfrb	A0A1U7QLJ4	101840188	FALSE	TRUE	PDGFRB	P09619	5159	1 - high confidence	TRUE	FALSE	TRUE	TRUE	3	2
Slc14a2	A0A1U7QLJ6	101836039	FALSE	FALSE	SLC14A2	Q15849	8170		TRUE	FALSE	FALSE	TRUE	1	1
Tmem87b	A0A1U7QLJ9;A0A1U8BJX8	101836692	FALSE	FALSE	TMEM87B	Q96K49	84910	1 - high confidence	TRUE	FALSE	FALSE	FALSE	2	0
Fktn	A0A1U7QLK7;A0A3Q0D229	101839132	FALSE	FALSE	FKTN	O75072	2218	3 - unspecific	FALSE	FALSE	FALSE	FALSE	1	0
Adam11	A0A1U7QLK9;A0A1U8BND4;A0A3Q0CJQ9;A0A3Q0CQ67	101844278	FALSE	FALSE	ADAM11	O75078	4185		TRUE	FALSE	FALSE	TRUE	1	1
Slc4a11	A0A1U7QLL7;A0A3Q0CHI8;A0A3Q0CN82	101822737	FALSE	TRUE	SLC4A11	Q8NBS3	83959		FALSE	FALSE	FALSE	TRUE	0	2
LOC101822675	A0A1U7QLL8	101822675	FALSE	TRUE	LOC101822675				FALSE	FALSE	FALSE	FALSE	0	1
Tmem106a	A0A1U7QLL9	101825655	FALSE	TRUE	TMEM106A	Q96A25	113277		TRUE	FALSE	FALSE	TRUE	1	2
Sidt1	A0A1U7QLM2;A0A1U7QWV5	101838665	FALSE	FALSE	SIDT1	Q9NXL6	54847		TRUE	FALSE	FALSE	TRUE	1	1
Atp1a1	A0A1U7QLM8	101828029	FALSE	FALSE	ATP1A1	P05023	476	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	1
Slc23a2	A0A1U7QLM9	101829873	FALSE	TRUE	SLC23A2	Q9UGH3	9962	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	2
Wif1	A0A1U7QLN1	101829019	FALSE	FALSE	WIF1	Q9Y5W5	11197		FALSE	FALSE	TRUE	FALSE	1	0
Tspan2	A0A1U7QLN3;A0A3Q0D1H1	101829986	FALSE	TRUE	TSPAN2	O60636	10100	2 - putative	TRUE	FALSE	FALSE	TRUE	2	2
Tmx4	A0A1U7QLN9	101834173	FALSE	FALSE	TMX4	Q9H1E5	56255	1 - high confidence	TRUE	FALSE	FALSE	FALSE	2	0
Il9r	A0A1U7QLP6;A0A1U7QY11	101835351	FALSE	FALSE	IL9R	Q01113	3581		TRUE	FALSE	FALSE	TRUE	1	1
Arhgdig	A0A1U7QLQ2;A0A3Q0DA53	101837361	FALSE	TRUE	ARHGDIG	Q99819	398		FALSE	FALSE	FALSE	TRUE	0	2
Slc35a5	A0A1U7QLQ4;A0A1U8BYQ7	101830703	FALSE	FALSE	SLC35A5	Q9BS91	55032		TRUE	FALSE	FALSE	FALSE	1	0
Ackr4	A0A1U7QLR8	101839037	FALSE	FALSE	ACKR4	Q9NPB9	51554		TRUE	FALSE	TRUE	TRUE	2	1
Tmem204	A0A1U7QLS3	101823049	FALSE	TRUE	TMEM204	Q9BSN7	79652		TRUE	FALSE	FALSE	TRUE	1	2
Cd53	A0A1U7QLS6	101822764	FALSE	TRUE	CD53	P19397	963	2 - putative	TRUE	TRUE	TRUE	TRUE	4	2
Cd300e	A0A1U7QLT3	101826875	FALSE	FALSE	CD300E	Q496F6	342510		TRUE	FALSE	FALSE	TRUE	1	1
Grm2	A0A1U7QLT9;A0A1U8BYR2	101825670	FALSE	TRUE	GRM2	Q14416	2912		TRUE	FALSE	FALSE	TRUE	1	2
Csf1	A0A1U7QLU2;A0A1U7QX88	101826376	FALSE	TRUE	CSF1	P09603	1435	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	2
Ramp2	A0A1U7QLU8	101841708	TRUE	TRUE	RAMP2	O60895	10266		TRUE	TRUE	TRUE	TRUE	4	2
Pkd1	A0A1U7QLU9;A0A1U7QY57;A0A1U8CCF9;A0A1U8CF70	101829914	TRUE	TRUE	PKD1	P98161	5310		TRUE	FALSE	TRUE	TRUE	3	2
Slc2a9	A0A1U7QLV7;A0A1U8BKF3;A0A1U8BLB0;A0A1U8BP60;A0A3Q0CNH1	101833319	FALSE	FALSE	SLC2A9	Q9NRM0	56606	2 - putative	TRUE	FALSE	FALSE	TRUE	2	1
Cldn6	A0A1U7QLW8	101837627	FALSE	TRUE	CLDN6	P56747	9074		TRUE	FALSE	FALSE	TRUE	1	2
Slitrk1	A0A1U7QLY2	101837142	FALSE	TRUE	SLITRK1	Q96PX8	114798		TRUE	FALSE	FALSE	TRUE	1	2
Glra4	A0A1U7QM02	101835336	FALSE	TRUE	GLRA4				FALSE	FALSE	FALSE	FALSE	0	1
Pla2g3	A0A1U7QM15	101831478	FALSE	FALSE	PLA2G3	Q9NZ20	50487	1 - high confidence	FALSE	FALSE	FALSE	TRUE	1	1
LOC101841899	A0A1U7QM23	101841899	FALSE	TRUE	LOC101841899				FALSE	FALSE	FALSE	FALSE	0	1
Tbc1d10a	A0A1U7QM25	101834969	FALSE	TRUE	TBC1D10A	Q9BXI6	83874		FALSE	FALSE	FALSE	TRUE	0	2
Cmtm6	A0A1U7QM26	101839923	FALSE	TRUE	CMTM6	Q9NX76	54918		FALSE	FALSE	FALSE	TRUE	0	2
LOC101843775	A0A1U7QM28	101843775	FALSE	TRUE	LOC101843775				FALSE	FALSE	FALSE	FALSE	0	1
LOC101822765	A0A1U7QM34	101822765	FALSE	TRUE	LOC101822765				FALSE	FALSE	FALSE	FALSE	0	1
Cnrip1	A0A1U7QM44	101838214	FALSE	TRUE	CNRIP1	Q96F85	25927		FALSE	FALSE	FALSE	TRUE	0	2
Grik2	A0A1U7QM48;A0A1U7QPL9	101839556	FALSE	TRUE	GRIK2	Q13002	2898		TRUE	FALSE	FALSE	TRUE	1	2
Ffar3	A0A1U7QM49	101835020	FALSE	FALSE	FFAR3	O14843	2865		TRUE	FALSE	FALSE	TRUE	1	1
Upk1a	A0A1U7QM54	101837009	TRUE	TRUE	UPK1A	O00322	11045		TRUE	FALSE	TRUE	TRUE	3	2
LOC101834473	A0A1U7QM56	101834473	FALSE	TRUE	LOC101834473				FALSE	FALSE	FALSE	FALSE	0	1
Pla2r1	A0A1U7QM60;A0A3Q0CQF5	101831037	FALSE	FALSE	PLA2R1	Q13018	22925	1 - high confidence	TRUE	TRUE	TRUE	TRUE	4	1
Aqp1	A0A1U7QM61	101840115	FALSE	TRUE	AQP1	P29972	358	2 - putative	TRUE	FALSE	FALSE	TRUE	2	2
Crtap	A0A1U7QM62	101834640	FALSE	FALSE	CRTAP	O75718	10491	1 - high confidence	FALSE	FALSE	FALSE	FALSE	1	0
Hcst	A0A1U7QM63	101840403	TRUE	FALSE	HCST	Q9UBK5	10870		FALSE	FALSE	TRUE	TRUE	2	1
Atp6v1g1	A0A1U7QM71	101839832	FALSE	TRUE	ATP6V1G1	O75348	9550		FALSE	FALSE	FALSE	TRUE	0	2
Tenm1	A0A1U7QM87;A0A3Q0D0K2	101826462	FALSE	TRUE	TENM1	Q9UKZ4	10178	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	2
Pcdh12	A0A1U7QM89	101831926	FALSE	TRUE	PCDH12	Q9NPG4	51294		TRUE	FALSE	FALSE	TRUE	1	2
Igflr1	A0A1U7QM95	101835617	FALSE	FALSE	IGFLR1	Q9H665	79713		TRUE	FALSE	FALSE	TRUE	1	1
Palld	A0A1U7QMA4;A0A1U8CA32	101834818	FALSE	TRUE	PALLD	Q8WX93	23022		FALSE	FALSE	FALSE	TRUE	0	2
Dpysl2	A0A1U7QME0;A0A1U7QXQ0	101833680	FALSE	TRUE	DPYSL2	Q16555	1808		FALSE	FALSE	FALSE	TRUE	0	2
Tmed7	A0A1U7QME7	101833320	FALSE	FALSE	TMED7	Q9Y3B3		1 - high confidence	TRUE	FALSE	FALSE	FALSE	2	0
Tacr3	A0A1U7QME8	101840845	FALSE	TRUE	TACR3	P29371	6870		TRUE	FALSE	FALSE	TRUE	1	2
Scara3	A0A1U7QMF1	101837164	FALSE	FALSE	SCARA3	Q6AZY7	51435	2 - putative	FALSE	FALSE	FALSE	FALSE	1	0
Npnt	A0A1U7QMF3;A0A1U7QYV1;A0A1U8CNS2;A0A1U8CPP3	101842458	FALSE	TRUE	NPNT	Q6UXI9	255743		FALSE	FALSE	FALSE	TRUE	0	2
Fzd3	A0A1U7QMF6;A0A1U8CAZ3	101838768	FALSE	TRUE	FZD3	Q9NPG1	7976		TRUE	FALSE	TRUE	TRUE	2	2
Tmem98	A0A1U7QMH0	101840668	FALSE	TRUE	TMEM98	Q9Y2Y6	26022		FALSE	FALSE	FALSE	TRUE	0	2
Kctd16	A0A1U7QMH1	101844013	FALSE	TRUE	KCTD16	Q68DU8	57528		FALSE	FALSE	FALSE	TRUE	0	2
Pth2r	A0A1U7QMH3	101837322	FALSE	FALSE	PTH2R	P49190	5746		TRUE	FALSE	FALSE	TRUE	1	1
Crlf3	A0A1U7QMH8	101843607	FALSE	TRUE	CRLF3	Q8IUI8	51379		FALSE	FALSE	FALSE	TRUE	0	2
Pxdn	A0A1U7QMI0		FALSE	FALSE	PXDN	Q92626	7837	1 - high confidence	FALSE	FALSE	FALSE	FALSE	1	0
Cadm2	A0A1U7QMI3;A0A1U7QYY5	101841384	FALSE	FALSE	CADM2	Q8N3J6	253559	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	1
Hdac3	A0A1U7QMI4	101828093	FALSE	TRUE	HDAC3	O15379	8841		FALSE	FALSE	FALSE	TRUE	0	2
Tmem97	A0A1U7QMI6	101824887	FALSE	TRUE	TMEM97	Q5BJF2	27346		FALSE	FALSE	FALSE	TRUE	0	2
LOC101830148	A0A1U7QMI7;A0A1U8BXC1;A0A3Q0CIB5	101830148	FALSE	TRUE	LOC101830148				FALSE	FALSE	FALSE	FALSE	0	1
Tlcd1	A0A1U7QMK5;A0A1U8CE19	101831774	FALSE	TRUE	TLCD1	Q96CP7	116238		FALSE	FALSE	FALSE	TRUE	0	2
LOC101843579	A0A1U7QMK9	101843579	FALSE	TRUE	LOC101843579				FALSE	FALSE	FALSE	FALSE	0	1
LOC101831349	A0A1U7QML1	101831349	FALSE	TRUE	LOC101831349				FALSE	FALSE	FALSE	FALSE	0	1
LOC101824945	A0A1U7QML4	101824945	FALSE	TRUE	LOC101824945				FALSE	FALSE	FALSE	FALSE	0	1
Pofut2	A0A1U7QMM3	101836526	FALSE	FALSE	POFUT2	Q9Y2G5	23275	3 - unspecific	FALSE	FALSE	FALSE	FALSE	1	0
Tmprss5	A0A1U7QMM9	101834174	FALSE	FALSE	TMPRSS5	Q9H3S3	80975	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	1
LOC101843087	A0A1U7QMN0	101843087	FALSE	TRUE	LOC101843087				FALSE	FALSE	FALSE	FALSE	0	1
Tmem182	A0A1U7QMN4;A0A3Q0CU73	101825412	FALSE	FALSE	TMEM182	Q6ZP80	130827		TRUE	FALSE	FALSE	FALSE	1	0
Spa17	A0A1U7QMQ1	101827134	TRUE	TRUE	SPA17	Q15506	53340		FALSE	FALSE	TRUE	TRUE	2	2
LOC101828895	A0A1U7QMQ6	101828895	FALSE	TRUE	LOC101828895				FALSE	FALSE	FALSE	FALSE	0	1
Ramp1	A0A1U7QMQ8;A0A3Q0D9I4	101837364	TRUE	TRUE	RAMP1	O60894	10267		FALSE	TRUE	TRUE	TRUE	3	2
Plppr4	A0A1U7QMR0	101834909	FALSE	TRUE	PLPPR4	Q7Z2D5	9890		TRUE	TRUE	FALSE	TRUE	2	2
LOC101830771	A0A1U7QMR1	101830771	FALSE	TRUE	LOC101830771				FALSE	FALSE	FALSE	FALSE	0	1
LOC101832619	A0A1U7QMR6	101832619	FALSE	TRUE	LOC101832619				FALSE	FALSE	FALSE	FALSE	0	1
Trpm8	A0A1U7QMR7	101840688	FALSE	FALSE	TRPM8	Q7Z2W7	79054		FALSE	TRUE	TRUE	TRUE	2	1
Sema4c	A0A1U7QMR9;A0A1U8C361	101835076	FALSE	FALSE	SEMA4C	Q9C0C4	54910	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	1
LOC101836098	A0A1U7QMS7	101836098	FALSE	TRUE	LOC101836098				FALSE	FALSE	FALSE	FALSE	0	1
LOC101838474	A0A1U7QMT2	101838474	FALSE	TRUE	LOC101838474				FALSE	FALSE	FALSE	FALSE	0	1
Tacr2	A0A1U7QMT5	101839819	FALSE	TRUE	TACR2	P21452	6865		TRUE	FALSE	FALSE	TRUE	1	2
LOC101839813	A0A1U7QMT8	101839813	FALSE	TRUE	LOC101839813				FALSE	FALSE	FALSE	FALSE	0	1
Rnf149	A0A1U7QMT9	101843145	FALSE	FALSE	RNF149	Q8NC42	284996	1 - high confidence	TRUE	FALSE	FALSE	FALSE	2	0
Fer	A0A1U7QMU3;A0A1U8C382;A0A3Q0D125	101827856	FALSE	TRUE	FER	P16591	2241		FALSE	FALSE	FALSE	TRUE	0	2
LOC101834765	A0A1U7QMU6	101834765	TRUE	TRUE	LOC101834765				FALSE	FALSE	FALSE	FALSE	1	1
LOC101842780	A0A1U7QMU9	101842780	FALSE	TRUE	LOC101842780				FALSE	FALSE	FALSE	FALSE	0	1
Limd1	A0A1U7QMV0;A0A3Q0D6F2;A0A3Q0DB72	101836064	FALSE	TRUE	LIMD1	Q9UGP4	8994		FALSE	FALSE	FALSE	TRUE	0	2
Unc5b	A0A1U7QMV1;A0A1U7QQE4;A0A3Q0CRF7	101844283	FALSE	FALSE	UNC5B	Q8IZJ1	219699	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	1
Sorl1	A0A1U7QMW1	101823721	TRUE	TRUE	SORL1	Q92673	6653	1 - high confidence	TRUE	FALSE	FALSE	TRUE	3	2
Thy1	A0A1U7QMX3	101826959	TRUE	TRUE	THY1	P04216	7070	1 - high confidence	TRUE	TRUE	TRUE	TRUE	5	2
Gpc1	A0A1U7QMX5	101838675	FALSE	TRUE	GPC1	P35052	2817	1 - high confidence	TRUE	FALSE	TRUE	TRUE	3	2
LOC101841903	A0A1U7QMY0	101841903	FALSE	TRUE	LOC101841903				FALSE	FALSE	FALSE	FALSE	0	1
Ca12	A0A1U7QMY2;A0A1U7QVG9;A0A1U7QY65;A0A3Q0CUI2	101840930	FALSE	FALSE	CA12	O43570	771	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	1
Enox1	A0A1U7QMZ8;A0A1U8BQB6;A0A1U8C176;A0A3Q0CL72	101827664	TRUE	TRUE	ENOX1	Q8TC92	55068		FALSE	FALSE	TRUE	TRUE	2	2
Scn4b	A0A1U7QN06	101837861	FALSE	TRUE	SCN4B	Q8IWT1	6330	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	2
Rhoq	A0A1U7QN07	101831145	FALSE	TRUE	RHOQ	P17081	23433		FALSE	FALSE	FALSE	TRUE	0	2
Megf11	A0A1U7QN09;A0A3Q0CUK4;A0A3Q0CUK9;A0A3Q0CYZ4;A0A3Q0CZQ5;A0A3Q0CZQ9;A0A3Q0CZS9;A0A3Q0D0P2	101829437	FALSE	FALSE	MEGF11	A6BM72	84465		TRUE	FALSE	FALSE	TRUE	1	1
Smad3	A0A1U7QN15;A0A3Q0CZT8	101831942	FALSE	TRUE	SMAD3	P84022	4088		FALSE	FALSE	FALSE	TRUE	0	2
Lhcgr	A0A1U7QN16	101835084	FALSE	TRUE	LHCGR	P22888	3973		TRUE	TRUE	FALSE	TRUE	2	2
Htr3a	A0A1U7QN26	101822562	FALSE	TRUE	HTR3A	P46098	3359		TRUE	FALSE	FALSE	TRUE	1	2
LOC101843881	A0A1U7QN27	101843881	FALSE	TRUE	LOC101843881				FALSE	FALSE	FALSE	FALSE	0	1
Gria4	A0A1U7QN31;A0A1U7QYH5	101822769	FALSE	TRUE	GRIA4	P48058	2893		TRUE	FALSE	FALSE	TRUE	1	2
Thsd4	A0A1U7QN33;A0A1U8CB86	101839389	FALSE	FALSE	THSD4	Q6ZMP0	79875	1 - high confidence	FALSE	FALSE	FALSE	FALSE	1	0
LOC101829898	A0A1U7QN48	101829898	FALSE	TRUE	LOC101829898				FALSE	FALSE	FALSE	FALSE	0	1
Adam28	A0A1U7QN59;A0A3Q0CLA9		FALSE	FALSE	ADAM28	Q9UKQ2	10863		TRUE	FALSE	FALSE	TRUE	1	1
Slc10a2	A0A1U7QN63	101840832	FALSE	TRUE	SLC10A2	Q12908	6555		TRUE	FALSE	FALSE	TRUE	1	2
Akap11	A0A1U7QN64;A0A1U8BQ66;A0A1U8C1P9;A0A3Q0CL67;A0A3Q0CRJ5;A0A3Q0CRK5	101828103	FALSE	TRUE	AKAP11	Q9UKA4	11215	3 - unspecific	FALSE	FALSE	FALSE	TRUE	1	2
Flnb	A0A1U7QN67;A0A1U7QYL1;A0A1U7R1A1	101842444	FALSE	TRUE	FLNB	O75369	2317		FALSE	FALSE	FALSE	TRUE	0	2
LOC101824623	A0A1U7QN86	101824623	FALSE	TRUE	LOC101824623				FALSE	FALSE	FALSE	FALSE	0	1
Islr	A0A1U7QN89;A0A1U8BLI5	101828264	FALSE	FALSE	ISLR	O14498	3671	1 - high confidence	FALSE	TRUE	FALSE	FALSE	2	0
LOC101826460	A0A1U7QN91	101826460	FALSE	TRUE	LOC101826460				FALSE	FALSE	FALSE	FALSE	0	1
Pigg	A0A1U7QN93;A0A1U8C3P1;A0A3Q0D1I1;A0A3Q0D2K5	101828032	FALSE	FALSE	PIGG	Q5H8A4	54872	2 - putative	FALSE	FALSE	FALSE	FALSE	1	0
Emilin2	A0A1U7QN96;A0A3Q0DB19;A0A3Q0DBR2	101844693	FALSE	FALSE	EMILIN2	Q9BXX0	84034	1 - high confidence	FALSE	FALSE	FALSE	FALSE	1	0
LOC101827936	A0A1U7QN97;A0A3Q0CZ76	101827936	FALSE	TRUE	LOC101827936				FALSE	FALSE	FALSE	FALSE	0	1
LOC101832041	A0A1U7QNA2	101832041	FALSE	TRUE	LOC101832041				FALSE	FALSE	FALSE	FALSE	0	1
Syt9	A0A1U7QNA4;A0A3Q0CZZ9	101829438	FALSE	FALSE	SYT9	Q86SS6	143425		FALSE	TRUE	FALSE	TRUE	1	1
Gabrb3	A0A1U7QNA6;A0A1U7QWR0	101830899	FALSE	TRUE	GABRB3	P28472	2562	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	2
LOC101831673	A0A1U7QNA8	101831673	FALSE	TRUE	LOC101831673				FALSE	FALSE	FALSE	FALSE	0	1
Atp6v1b1	A0A1U7QNA9	101844908	FALSE	TRUE	ATP6V1B1	P15313	525		FALSE	FALSE	FALSE	TRUE	0	2
LOC101833258	A0A1U7QNB3	101833258	FALSE	TRUE	LOC101833258				FALSE	FALSE	FALSE	FALSE	0	1
LOC101834820	A0A1U7QNB8	101834820	FALSE	TRUE	LOC101834820				FALSE	FALSE	FALSE	FALSE	0	1
Intu	A0A1U7QNC0;A0A3Q0CPQ2;A0A3Q0CRA5	101832882	FALSE	FALSE	INTU	Q9ULD6	27152		FALSE	TRUE	TRUE	FALSE	2	0
Rasa3	A0A1U7QNC1;A0A3Q0DBU6	101839234	FALSE	TRUE	RASA3	Q14644	22821		FALSE	FALSE	FALSE	TRUE	0	2
Bmp10	A0A1U7QNC3	101828448	TRUE	FALSE	BMP10	O95393	27302		FALSE	TRUE	TRUE	FALSE	3	0
Tmco3	A0A1U7QNC6;A0A1U7QWS9;A0A1U8CEQ9;A0A1U8CHF5;A0A1U8CR53;A0A3Q0D726	101840586	FALSE	FALSE	TMCO3	Q6UWJ1	55002	1 - high confidence	TRUE	FALSE	FALSE	FALSE	2	0
LOC101822852	A0A1U7QND4	101822852	FALSE	TRUE	LOC101822852				FALSE	FALSE	FALSE	FALSE	0	1
Abtb1	A0A1U7QND8;A0A1U8BQR4	101834361	FALSE	TRUE	ABTB1	Q969K4	80325		FALSE	FALSE	FALSE	TRUE	0	2
LOC101825748	A0A1U7QND9	101825748	FALSE	TRUE	LOC101825748				FALSE	FALSE	FALSE	FALSE	0	1
Lbp	A0A1U7QNE5	101826995	TRUE	FALSE	LBP	P18428	3929		FALSE	FALSE	TRUE	FALSE	2	0
Mastl	A0A1U7QNF3;A0A1U7QWW3;A0A3Q0DAH5;A0A3Q0DBE1	101832930	FALSE	TRUE	MASTL	Q96GX5	84930		FALSE	FALSE	FALSE	TRUE	0	2
Arvcf	A0A1U7QNF4;A0A1U7QRA9;A0A1U7QYT7;A0A1U7R1H7;A0A1U8C3U0	101835259	FALSE	TRUE	ARVCF	O00192	421		FALSE	TRUE	FALSE	TRUE	1	2
Adamts9	A0A1U7QNF5	101840364	TRUE	FALSE	ADAMTS9	Q9P2N4	56999		FALSE	FALSE	TRUE	FALSE	2	0
Prkci	A0A1U7QNF6	101824948	FALSE	TRUE	PRKCI	P41743	5584		FALSE	FALSE	FALSE	TRUE	0	2
Abi1	A0A1U7QNF9;A0A1U7QNG4;A0A1U7QWW5;A0A1U7QWX4;A0A1U7QZV2;A0A1U7QZV7;A0A1U7R7N8;A0A1U7R7P1;A0A1U7R9X3;A0A3Q0DBY8	101833961	FALSE	TRUE	ABI1	Q8IZP0	10006		FALSE	FALSE	FALSE	TRUE	0	2
Ghsr	A0A1U7QNG1	101826609	TRUE	FALSE	GHSR	Q92847	2693		TRUE	TRUE	TRUE	TRUE	4	1
Naaladl2	A0A1U7QNG7	101829329	FALSE	FALSE	NAALADL2	Q58DX5	254827	2 - putative	FALSE	FALSE	FALSE	FALSE	1	0
Epn3	A0A1U7QNH6;A0A1U7QYS3;A0A3Q0CV03	101841810	FALSE	TRUE	EPN3	Q9H201	55040		FALSE	FALSE	FALSE	TRUE	0	2
Uts2r	A0A1U7QNH7	101832529	FALSE	FALSE	UTS2R	Q9UKP6	2837		TRUE	FALSE	FALSE	TRUE	1	1
Phb	A0A1U7QNJ2	101826015	TRUE	FALSE	PHB	P35232	5245		FALSE	FALSE	TRUE	TRUE	2	1
LOC101828384	A0A1U7QNJ9	101828384	FALSE	TRUE	LOC101828384				FALSE	FALSE	FALSE	FALSE	0	1
LOC101838150	A0A1U7QNL5	101838150	FALSE	TRUE	LOC101838150				FALSE	FALSE	FALSE	FALSE	0	1
Nphs2	A0A1U7QNL6	101835062	FALSE	TRUE	NPHS2	Q9NP85	7827		FALSE	FALSE	FALSE	TRUE	0	2
Gpr179	A0A1U7QNM3	101837168	FALSE	FALSE	GPR179	Q6PRD1	440435		TRUE	FALSE	FALSE	TRUE	1	1
Cacnb1	A0A1U7QNM8;A0A1U7QYX1;A0A3Q0CZE6;A0A3Q0D067	101838500	FALSE	TRUE	CACNB1	Q02641	782		FALSE	FALSE	FALSE	TRUE	0	2
Tmem235	A0A1U7QNN0;A0A1U8BYV4;A0A1U8BZJ6	101827839	FALSE	TRUE	TMEM235	A6NFC5	283999		TRUE	FALSE	FALSE	TRUE	1	2
Faslg	A0A1U7QNN4;A0A1U8BQX6	101843397	TRUE	TRUE	FASLG	P48023	356		TRUE	TRUE	TRUE	TRUE	4	2
Jmjd6	A0A1U7QNP0;A0A1U8BNK3;A0A3Q0CPV5	101831840	FALSE	TRUE	JMJD6	Q6NYC1	23210		FALSE	FALSE	FALSE	TRUE	0	2
Wnt5a	A0A1U7QNR0;A0A3Q0D318	101837262	TRUE	FALSE	WNT5A	P41221	7474	1 - high confidence	FALSE	TRUE	TRUE	TRUE	4	1
Mpzl1	A0A1U7QNR3;A0A3Q0CSB8	101832629	FALSE	TRUE	MPZL1	O95297	9019	1 - high confidence	TRUE	FALSE	TRUE	TRUE	3	2
Grb2	A0A1U7QNR6	101842418	FALSE	TRUE	GRB2	P62993	2885		FALSE	FALSE	FALSE	TRUE	0	2
Tmem206	A0A1U7QNS1	101841121	FALSE	TRUE	TMEM206				FALSE	FALSE	FALSE	FALSE	0	1
Ttyh2	A0A1U7QNU1;A0A3Q0CQ06	101830150	FALSE	TRUE	TTYH2	Q9BSA4	94015	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	2
Gng11	A0A1U7QNU5	101825958	FALSE	TRUE	GNG11	P61952	2791		FALSE	FALSE	FALSE	TRUE	0	2
Olfml2b	A0A1U7QNU7;A0A1U8BUB4	101843586	FALSE	FALSE	OLFML2B	Q68BL8	25903	1 - high confidence	FALSE	FALSE	FALSE	FALSE	1	0
Sgce	A0A1U7QNU8;A0A1U7R071;A0A1U8CFB2;A0A1U8CFC0;A0A1U8CQQ4;A0A1U8CRS0;A0A3Q0DAV9;A0A3Q0DBQ9	101827184	FALSE	TRUE	SGCE	O43556	8910	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	2
Fcgr2b	A0A1U7QNV2;A0A1U8BR73;A0A1U8C245;A0A1U8C2P5;A0A3Q0CM11;A0A3Q0CSK9;A0A3Q0CU46		FALSE	FALSE	FCGR2B	P31994	2213	1 - high confidence	TRUE	FALSE	TRUE	TRUE	3	1
Pon2	A0A1U7QNV3	101829288	FALSE	TRUE	PON2	Q15165	5445	3 - unspecific	FALSE	FALSE	FALSE	TRUE	1	2
Tacstd2	A0A1U7QNV9	101836213	FALSE	TRUE	TACSTD2	P09758	4070	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	2
Cacng5	A0A1U7QNW0;A0A1U8BP09	101837781	FALSE	FALSE	CACNG5	Q9UF02	27091		TRUE	FALSE	FALSE	TRUE	1	1
Cd8a	A0A1U7QNW4	101841812	FALSE	FALSE	CD8A	P01732	925		TRUE	TRUE	TRUE	TRUE	3	1
St3gal5	A0A1U7QNW9;A0A1U8CBM9;A0A1U8CCA5	101843771	FALSE	FALSE	ST3GAL5	Q9UNP4	8869	2 - putative	FALSE	FALSE	FALSE	TRUE	1	1
Idh2	A0A1U7QNX2	101826284	FALSE	FALSE	IDH2	P48735	3418	3 - unspecific	FALSE	FALSE	FALSE	FALSE	1	0
Tmem150a	A0A1U7QNX4	101822944	FALSE	TRUE	TMEM150A	Q86TG1	129303		TRUE	FALSE	FALSE	TRUE	1	2
Vps33b	A0A1U7QNX7;A0A3Q0D375;A0A3Q0D442	101827776	FALSE	FALSE	VPS33B	Q9H267	26276		FALSE	TRUE	FALSE	FALSE	1	0
LOC101828380	A0A1U7QNX9	101828380	FALSE	TRUE	LOC101828380				FALSE	FALSE	FALSE	FALSE	0	1
Iqgap1	A0A1U7QNY2	101830531	FALSE	TRUE	IQGAP1	P46940	8826		FALSE	FALSE	FALSE	TRUE	0	2
Slc15a2	A0A1U7QNZ3;A0A3Q0CM55	101825571	FALSE	FALSE	SLC15A2	Q16348	6565	2 - putative	TRUE	FALSE	FALSE	TRUE	2	1
Sppl2c	A0A1U7QNZ5	101829245	FALSE	FALSE	SPPL2C	Q8IUH8	162540		TRUE	FALSE	FALSE	FALSE	1	0
