UniProt	GeneID	Gene Name	GO cell surface	GO plasma membrane	GeneID - human	Gene Name - human	UniProt - human	CSPA category	Surfaceome	CRISPR	GO cell surface - human	GO plasma membrane - human	Num cell surface evidence	Num plasma membrane evidence
F7GJJ2	718377	SLC22A6	FALSE	TRUE	9356	SLC22A6	Q4U2R8		TRUE	FALSE	FALSE	TRUE	1	2
F7GJL4	718363	SLC22A8	FALSE	TRUE	9376	SLC22A8	Q8TCC7		TRUE	FALSE	FALSE	TRUE	1	2
F7GJP4	710953	ADAM28	FALSE	FALSE	10863	ADAM28	Q9UKQ2		TRUE	FALSE	FALSE	TRUE	1	1
F7GJS4	696255	BVES	FALSE	TRUE	11149	BVES	Q8NE79	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	2
F7GJU4	704886	EPHB6	FALSE	TRUE	2051	EPHB6	O15197		TRUE	FALSE	FALSE	TRUE	1	2
F7GKZ0	701942	PARM1	FALSE	TRUE	25849	PARM1	Q6UWI2	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	2
F7GLG5	694282	TM2D1	FALSE	TRUE	83941	TM2D1	Q9BX74	1 - high confidence	FALSE	FALSE	FALSE	TRUE	1	2
F7GLZ2	705326	KCNJ12	FALSE	FALSE	3768	KCNJ12	Q14500		TRUE	FALSE	FALSE	TRUE	1	1
F7GM38	710383	PTH2R	FALSE	FALSE	5746	PTH2R	P49190		TRUE	FALSE	FALSE	TRUE	1	1
F7GMG0	716455	STX12	FALSE	FALSE	23673	STX12	Q86Y82		FALSE	TRUE	FALSE	FALSE	1	0
F7GMP9	700660	SLITRK3	FALSE	TRUE	22865	SLITRK3	O94933	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	2
F7GMS7	704905	TM9SF3	FALSE	FALSE	56889	TM9SF3	Q9HD45	1 - high confidence	TRUE	FALSE	FALSE	FALSE	2	0
F7GMZ4	716830	CHRNB2	FALSE	TRUE	1141	CHRNB2	P17787		TRUE	TRUE	TRUE	TRUE	3	2
F7GN41	695628	GGCX	FALSE	FALSE	2677	GGCX	P38435	2 - putative	FALSE	FALSE	FALSE	FALSE	1	0
F7GNU4	697643	ITGA6	FALSE	TRUE	3655	ITGA6	P23229	1 - high confidence	TRUE	TRUE	TRUE	TRUE	4	2
F7GPB5	712381	FZD2	FALSE	TRUE	2535	FZD2	Q14332		TRUE	FALSE	FALSE	TRUE	1	2
F7GPB9	695193	SLC14A1	FALSE	TRUE	6563	SLC14A1	Q13336	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	2
F7GPM1	703440	RALA	TRUE	TRUE	5898	RALA	P11233		FALSE	TRUE	TRUE	TRUE	3	2
F7GPZ7	696509	NT5E	FALSE	TRUE	4907	NT5E	P21589	1 - high confidence	TRUE	FALSE	TRUE	TRUE	3	2
F7GQ07	698251	HEXA	FALSE	FALSE	3073	HEXA	P06865	3 - unspecific	FALSE	FALSE	FALSE	FALSE	1	0
F7GQ23	574304	NGFR	TRUE	TRUE	4804	NGFR	P08138		TRUE	TRUE	TRUE	TRUE	4	2
F7GQ62	705160	NEO1	FALSE	TRUE	4756	NEO1	Q92859	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	2
F7GQK5	706753	SV2C	FALSE	FALSE	22987	SV2C	Q496J9		TRUE	FALSE	FALSE	TRUE	1	1
F7GQL5	710994	GJB4	FALSE	TRUE	127534	GJB4	Q9NTQ9		TRUE	TRUE	FALSE	TRUE	2	2
F7GQL8	711078	GJB5	FALSE	TRUE	2709	GJB5	O95377		TRUE	TRUE	FALSE	TRUE	2	2
F7GQX3	701357	ISLR2	TRUE	FALSE	57611	ISLR2	Q6UXK2		TRUE	TRUE	TRUE	TRUE	4	1
F7GQX8	715670	FNDC9	FALSE	FALSE	408263	FNDC9	Q8TBE3		TRUE	FALSE	FALSE	FALSE	1	0
F7GR67	574380	GRIN1	FALSE	TRUE	2902	GRIN1	Q05586		TRUE	TRUE	TRUE	TRUE	3	2
F7GR98	717526	CLEC1A	FALSE	FALSE	51267	CLEC1A	Q8NC01	2 - putative	TRUE	FALSE	FALSE	TRUE	2	1
F7GRF0	705454	GMPPB	FALSE	FALSE	29925	GMPPB	Q9Y5P6	3 - unspecific	FALSE	FALSE	FALSE	FALSE	1	0
F7GRK0	705693	AMIGO3	FALSE	FALSE	386724	AMIGO3	Q86WK7		TRUE	FALSE	FALSE	FALSE	1	0
F7GRK2	700373	PCDHB4	FALSE	TRUE	56131	PCDHB4	Q9Y5E5		TRUE	TRUE	FALSE	TRUE	2	2
F7GSB4	701163	GJA5	FALSE	TRUE	2702	GJA5	P36382		FALSE	TRUE	FALSE	TRUE	1	2
F7GSK3	709840	EGFL7	FALSE	FALSE	51162	EGFL7	Q9UHF1		FALSE	FALSE	TRUE	FALSE	1	0
F7GSM4	705096	STEAP4	FALSE	TRUE	79689	STEAP4	Q687X5	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	2
F7GST0	702293	HSP90AB1	TRUE	TRUE	3326	HSP90AB1	P08238	3 - unspecific	FALSE	FALSE	TRUE	TRUE	3	2
F7GST2	703031	HSP90AB1	FALSE	TRUE	2030	SLC29A1	Q99808	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	2
F7GSU7	721435	OR3A1	FALSE	TRUE	4994	OR3A1	P47881		TRUE	FALSE	FALSE	TRUE	1	2
F7GSZ7	707378	NRG4	FALSE	FALSE	145957	NRG4	Q8WWG1		TRUE	FALSE	FALSE	TRUE	1	1
F7GT01	708747	OR2B3	FALSE	TRUE	442184	OR2B3	O76000		TRUE	FALSE	FALSE	TRUE	1	2
F7GT19	697087	SIT1	FALSE	TRUE	27240	SIT1	Q9Y3P8		TRUE	FALSE	FALSE	TRUE	1	2
F7GT29	699338	SLITRK6	TRUE	TRUE	84189	SLITRK6	Q9H5Y7	1 - high confidence	TRUE	FALSE	TRUE	TRUE	4	2
F7GT33	714475	EDEM3	FALSE	FALSE	80267	EDEM3	Q9BZQ6	3 - unspecific	FALSE	FALSE	FALSE	FALSE	1	0
F7GTD4	699304	OR4F6	FALSE	TRUE	390648	OR4F6	Q8NGB9		TRUE	FALSE	FALSE	TRUE	1	2
F7GTE4	703817	GPR50	FALSE	TRUE	9248	GPR50	Q13585		TRUE	FALSE	FALSE	TRUE	1	2
F7GTL4	694428	CXCR7	TRUE	TRUE	57007	ACKR3	P25106	1 - high confidence	TRUE	FALSE	TRUE	TRUE	4	2
F7GTL8	707900	OR2F1	FALSE	TRUE	26211	OR2F1	Q13607		TRUE	FALSE	FALSE	TRUE	1	2
F7GTN8	713940	GLRA1	TRUE	TRUE	2741	GLRA1	P23415		TRUE	TRUE	TRUE	TRUE	4	2
F7GTS7	703680	ENPP4	FALSE	FALSE	22875	ENPP4	Q9Y6X5	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	1
F7GTW7	704887	ADGRF5	TRUE	FALSE	221395	ADGRF5	Q8IZF2	1 - high confidence	TRUE	FALSE	TRUE	TRUE	4	1
F7GU27	711340	SLC51A	FALSE	TRUE	200931	SLC51A	Q86UW1		TRUE	FALSE	FALSE	TRUE	1	2
F7GUA3	705457	CCR4	TRUE	TRUE	1233	CCR4	P51679	1 - high confidence	TRUE	TRUE	TRUE	TRUE	5	2
F7GUL9	574200	TNFRSF13B	FALSE	TRUE	23495	TNFRSF13B	O14836	2 - putative	TRUE	TRUE	FALSE	TRUE	3	2
F7GUW1	694989	CDH9	TRUE	TRUE	1007	CDH9	Q9ULB4	1 - high confidence	TRUE	FALSE	TRUE	TRUE	4	2
F7GUW3	699678	ATP13A2	FALSE	FALSE	23400	ATP13A2	Q9NQ11		TRUE	FALSE	FALSE	FALSE	1	0
F7GUX5	699678	ATP13A2	FALSE	FALSE	23400	ATP13A2	Q9NQ11		TRUE	FALSE	FALSE	FALSE	1	0
F7GUY9	706292	DMTF1	FALSE	FALSE	9988	DMTF1	Q9Y222	3 - unspecific	FALSE	FALSE	FALSE	FALSE	1	0
F7GVA6	711726	IL1R1	FALSE	FALSE	3554	IL1R1	P14778	1 - high confidence	TRUE	TRUE	TRUE	TRUE	4	1
F7GVF1	708628	TMEM114	FALSE	TRUE	283953	TMEM114	B3SHH9		TRUE	FALSE	FALSE	TRUE	1	2
F7GVI7	709510	PSAP	FALSE	FALSE	5660	PSAP	P07602	3 - unspecific	FALSE	FALSE	FALSE	TRUE	1	1
F7GVQ3	711577	GNRHR	FALSE	TRUE	2798	GNRHR	P30968		TRUE	FALSE	FALSE	TRUE	1	2
F7GVR2	720009	FCGR2A	FALSE	FALSE	2213	FCGR2B	P31994	1 - high confidence	TRUE	FALSE	TRUE	TRUE	3	1
F7GVV8	701540	ANO6	FALSE	FALSE	196527	ANO6	Q4KMQ2	1 - high confidence	TRUE	FALSE	TRUE	TRUE	3	1
F7GVX8	714579	GBF1	FALSE	FALSE	8729	GBF1	Q92538		FALSE	TRUE	FALSE	FALSE	1	0
F7GW01	701073	SLC2A8	FALSE	FALSE	29988	SLC2A8	Q9NY64		TRUE	FALSE	FALSE	TRUE	1	1
F7GW35	704729	SLC44A5	FALSE	FALSE	204962	SLC44A5	Q8NCS7	2 - putative	TRUE	FALSE	FALSE	TRUE	2	1
F7GWI3	707893	ATP13A3	FALSE	FALSE	79572	ATP13A3	Q9H7F0		TRUE	FALSE	FALSE	FALSE	1	0
F7GWN3	696106	KCNC1	FALSE	TRUE	3746	KCNC1	P48547		FALSE	FALSE	TRUE	TRUE	1	2
F7GWS1	707976	LRTM2	FALSE	FALSE	654429	LRTM2	Q8N967		TRUE	FALSE	FALSE	FALSE	1	0
F7GWW3	693449	GPR65	FALSE	TRUE	8477	GPR65	Q8IYL9	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	2
F7GXZ0	711347	MOG	FALSE	FALSE	4340	MOG	Q16653		TRUE	FALSE	TRUE	TRUE	2	1
F7GXZ9	713885	SEMA6D	FALSE	TRUE	80031	SEMA6D	Q8NFY4		TRUE	FALSE	TRUE	TRUE	2	2
F7GY84	700443	ATP1B1	FALSE	TRUE	481	ATP1B1	P05026	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	2
F7GYH3	694410	NTNG1	FALSE	FALSE	22854	NTNG1	Q9Y2I2	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	1
F7GYJ1	698596	MC4R	FALSE	TRUE	4160	MC4R	P32245		TRUE	FALSE	FALSE	TRUE	1	2
F7GYU9	714164	PLPPR1	FALSE	TRUE	54886	PLPPR1	Q8TBJ4		TRUE	FALSE	FALSE	TRUE	1	2
F7GZA4	713044	OMG	FALSE	FALSE	4974	OMG	P23515		TRUE	FALSE	FALSE	TRUE	1	1
F7GZC7	704351	EFNA5	TRUE	TRUE	1946	EFNA5	P52803	1 - high confidence	TRUE	TRUE	TRUE	TRUE	5	2
F7GZI7	694577	DCT	FALSE	TRUE	1638	DCT	P40126	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	2
F7GZT6	717404	CLEC1B	FALSE	FALSE	51266	CLEC1B	Q9P126	2 - putative	TRUE	FALSE	FALSE	TRUE	2	1
F7GZV6	711472	LINGO4	FALSE	FALSE	339398	LINGO4	Q6UY18		TRUE	FALSE	FALSE	FALSE	1	0
F7GZX3	704058	CLDN12	FALSE	TRUE	9069	CLDN12	P56749	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	2
F7H091	700214	GRM2	FALSE	TRUE	2912	GRM2	Q14416		TRUE	FALSE	FALSE	TRUE	1	2
F7H0A3	719338	LRRC4B	FALSE	FALSE	94030	LRRC4B	Q9NT99	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	1
F7H0C6	706240	ANXA2	FALSE	FALSE	302	ANXA2	P07355		FALSE	FALSE	TRUE	TRUE	1	1
F7H0I0	698341	ADAMTS9	TRUE	FALSE	56999	ADAMTS9	Q9P2N4		FALSE	FALSE	TRUE	FALSE	2	0
F7H0K3	714952	TGFBR1	FALSE	FALSE	7046	TGFBR1	P36897		TRUE	FALSE	TRUE	TRUE	2	1
F7H0Z3	713784	IGSF11	FALSE	FALSE	152404	IGSF11	Q5DX21		TRUE	FALSE	FALSE	TRUE	1	1
F7H235	696052	ARF1	FALSE	FALSE	375	ARF1	P84077		FALSE	TRUE	FALSE	TRUE	1	1
F7H2A5	710753	PFN1	FALSE	FALSE	5216	PFN1	P07737	3 - unspecific	FALSE	FALSE	FALSE	FALSE	1	0
F7H2K3	698588	PIGO	FALSE	FALSE	84720	PIGO	Q8TEQ8		TRUE	FALSE	FALSE	FALSE	1	0
F7H2L1	697536	SLC12A6	FALSE	TRUE	9990	SLC12A6	Q9UHW9	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	2
F7H2Y4	700939	SLC41A2	FALSE	TRUE	84102	SLC41A2	Q96JW4		TRUE	FALSE	FALSE	TRUE	1	2
F7H306	704919	JAML	FALSE	TRUE	120425	JAML	Q86YT9	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	2
F7H343	706780	FICD	FALSE	FALSE	11153	FICD	Q9BVA6	3 - unspecific	FALSE	FALSE	FALSE	FALSE	1	0
F7H3E9	705320	CTSC	FALSE	FALSE	1075	CTSC	P53634	3 - unspecific	FALSE	FALSE	FALSE	FALSE	1	0
F7H3G0	710747	CRYAB	FALSE	FALSE	1410	CRYAB	P02511		FALSE	TRUE	TRUE	TRUE	2	1
F7H3M0	709112	HNRNPK	FALSE	FALSE	3190	HNRNPK	P61978	1 - high confidence	FALSE	FALSE	FALSE	FALSE	1	0
F7H3Y6	707667	MME	FALSE	TRUE	4311	MME	P08473	1 - high confidence	TRUE	FALSE	TRUE	TRUE	3	2
F7H485	702135	SLC38A1	FALSE	FALSE	81539	SLC38A1	Q9H2H9	1 - high confidence	TRUE	FALSE	TRUE	TRUE	3	1
F7H4C3	700734	AP1AR	FALSE	FALSE	55435	AP1AR	Q63HQ0		FALSE	TRUE	FALSE	FALSE	1	0
F7H4L2	713320	ASIC1	FALSE	TRUE	41	ASIC1	P78348	1 - high confidence	TRUE	FALSE	TRUE	TRUE	3	2
F7H4N5	718628	STX2	FALSE	TRUE	2054	STX2	P32856		FALSE	TRUE	FALSE	TRUE	1	2
F7H4T8	696898	BMPR1A	FALSE	TRUE	657	BMPR1A	P36894		TRUE	FALSE	TRUE	TRUE	2	2
F7H512	699105	TMED4	FALSE	FALSE	222068	TMED4	Q7Z7H5	1 - high confidence	FALSE	FALSE	FALSE	FALSE	1	0
F7H528	717100	TOR3A	FALSE	FALSE	64222	TOR3A	Q9H497	3 - unspecific	FALSE	FALSE	FALSE	FALSE	1	0
F7H5H1	717867	EMP3	FALSE	TRUE	2014	EMP3	P54852	2 - putative	TRUE	FALSE	FALSE	TRUE	2	2
F7H5N5	694839	GPR180	FALSE	FALSE	160897	GPR180	Q86V85		TRUE	FALSE	FALSE	FALSE	1	0
F7H5Q0	707881	FKBP10	FALSE	FALSE	60681	FKBP10	Q96AY3	3 - unspecific	FALSE	FALSE	FALSE	FALSE	1	0
F7H5Z6	718056	C5AR1	FALSE	FALSE	728	C5AR1	P21730		TRUE	FALSE	TRUE	TRUE	2	1
F7H5Z8	717209	C5AR2	FALSE	TRUE	27202	C5AR2	Q9P296		TRUE	FALSE	FALSE	TRUE	1	2
F7H731	710519	NPBWR1	FALSE	TRUE	2831	NPBWR1	P48145		TRUE	FALSE	FALSE	TRUE	1	2
F7H7J8	699355	PON1	FALSE	FALSE	5444	PON1	P27169	1 - high confidence	FALSE	FALSE	FALSE	FALSE	1	0
F7H7V1	719782	FPR1	FALSE	FALSE	2357	FPR1	P21462		TRUE	FALSE	FALSE	TRUE	1	1
F7H8V4	716921	SLC41A3	FALSE	FALSE	54946	SLC41A3	Q96GZ6		TRUE	FALSE	FALSE	TRUE	1	1
F7H8V6	716921	SLC41A3	FALSE	FALSE	54946	SLC41A3	Q96GZ6		TRUE	FALSE	FALSE	TRUE	1	1
F7H8W3	703028	TSPAN33	TRUE	TRUE	340348	TSPAN33	Q86UF1	2 - putative	TRUE	FALSE	TRUE	TRUE	4	2
F7H9D1	715470	SLIT2	FALSE	FALSE	9353	SLIT2	O94813	1 - high confidence	FALSE	TRUE	TRUE	TRUE	3	1
F7H9Q6	709857	P2RY14	FALSE	FALSE	9934	P2RY14	Q15391		TRUE	FALSE	FALSE	TRUE	1	1
F7H9X1	702484	HYAL2	FALSE	TRUE	8692	HYAL2	Q12891	1 - high confidence	TRUE	TRUE	TRUE	TRUE	4	2
F7H9Z9	700201	IL11RA	FALSE	FALSE	3590	IL11RA	Q14626		TRUE	FALSE	TRUE	TRUE	2	1
F7HA08	709463	TSPAN2	FALSE	TRUE	10100	TSPAN2	O60636	2 - putative	TRUE	FALSE	FALSE	TRUE	2	2
F7HA59	694442	LOC694442	FALSE	TRUE	5100	PCDH8	O95206		TRUE	FALSE	FALSE	TRUE	1	2
F7HAA9	707596	BMP1	FALSE	FALSE	649	BMP1	P13497	1 - high confidence	FALSE	FALSE	FALSE	FALSE	1	0
F7HAE5	707376	EHD4	FALSE	FALSE	30844	EHD4	Q9H223		FALSE	TRUE	FALSE	TRUE	1	1
F7HAL5	708844	ENTPD7	FALSE	FALSE	57089	ENTPD7	Q9NQZ7	2 - putative	FALSE	FALSE	FALSE	FALSE	1	0
F7HAV7	699098	SYNPR	FALSE	FALSE	132204	SYNPR	Q8TBG9		TRUE	FALSE	FALSE	FALSE	1	0
F7HBB4	697629	GRID1	FALSE	TRUE	2894	GRID1	Q9ULK0	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	2
F7HBI4	696240	SLC22A13	FALSE	TRUE	9390	SLC22A13	Q9Y226		TRUE	FALSE	FALSE	TRUE	1	2
F7HBT2	709960	GPR171	FALSE	FALSE	29909	GPR171	O14626		TRUE	FALSE	FALSE	TRUE	1	1
F7HBY2	710624	LTK	FALSE	TRUE	4058	LTK	P29376		TRUE	FALSE	FALSE	TRUE	1	2
F7HC66	702033	LPXN	FALSE	TRUE	9404	LPXN	O60711		FALSE	TRUE	FALSE	TRUE	1	2
F7HC68	714370	CD55	FALSE	FALSE	1604	CD55	P08174	1 - high confidence	TRUE	TRUE	TRUE	TRUE	4	1
F7HC70	702145	OR5B21	FALSE	TRUE	219968	OR5B21	A6NL26		TRUE	FALSE	FALSE	TRUE	1	2
F7HCG7	697349	RAMP3	FALSE	FALSE	10268	RAMP3	O60896	1 - high confidence	TRUE	TRUE	TRUE	TRUE	4	1
F7HCX5	715700	TSPAN31	FALSE	FALSE	6302	TSPAN31	Q12999	2 - putative	TRUE	FALSE	FALSE	TRUE	2	1
F7HCY5	574339	GRPR	FALSE	TRUE	2925	GRPR	P30550		TRUE	FALSE	FALSE	TRUE	1	2
F7HDA8	695984	RC3H2	FALSE	FALSE	54542	RC3H2	Q9HBD1		FALSE	TRUE	TRUE	FALSE	2	0
F7HDK4	703239	TGFB3	FALSE	FALSE	7043	TGFB3	P10600		FALSE	TRUE	TRUE	TRUE	2	1
F7HDZ6	693986	SLC11A2	FALSE	TRUE	4891	SLC11A2	P49281	2 - putative	TRUE	TRUE	TRUE	TRUE	4	2
F7HE00	714768	SLC44A3	FALSE	FALSE	126969	SLC44A3	Q8N4M1		TRUE	FALSE	FALSE	TRUE	1	1
F7HE10	714505	FGFBP1	TRUE	FALSE	9982	FGFBP1	Q14512		FALSE	TRUE	TRUE	TRUE	3	1
F7HE18	713579	IGSF3	FALSE	FALSE	3321	IGSF3	O75054	1 - high confidence	TRUE	FALSE	TRUE	FALSE	3	0
F7HE22	713579	IGSF3	FALSE	FALSE	3321	IGSF3	O75054	1 - high confidence	TRUE	FALSE	TRUE	FALSE	3	0
F7HE86	710368	ATP1A1	FALSE	FALSE	476	ATP1A1	P05023	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	1
F7HEJ3	705332	DSC1	FALSE	TRUE	1823	DSC1	Q08554		TRUE	TRUE	FALSE	TRUE	2	2
F7HEL6	708378	EPHA8	FALSE	TRUE	2046	EPHA8	P29322		TRUE	FALSE	FALSE	TRUE	1	2
F7HEP3	716788	PTAFR	FALSE	FALSE	5724	PTAFR	P25105	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	1
F7HEV7	717256	YTHDF2	FALSE	TRUE	4985	OPRD1	P41143		TRUE	FALSE	FALSE	TRUE	1	2
F7HEW6	693419	WNT7A	TRUE	FALSE	7476	WNT7A	O00755		FALSE	TRUE	TRUE	TRUE	3	1
F7HF28	717212	EGFL8	FALSE	FALSE	9374	PPT2	Q9UMR5	3 - unspecific	FALSE	FALSE	FALSE	FALSE	1	0
F7HFA2	716033	GPR3	FALSE	FALSE	2827	GPR3	P46089		TRUE	FALSE	FALSE	TRUE	1	1
F7HFD3	715997	FCN3	FALSE	FALSE	388611	CD164L2	Q6UWJ8		TRUE	FALSE	FALSE	FALSE	1	0
F7HFK5	706757	PPIB	FALSE	FALSE	5479	PPIB	P23284	3 - unspecific	FALSE	FALSE	FALSE	FALSE	1	0
F7HFQ4	713934	CCR9	TRUE	FALSE	10803	CCR9	P51686		TRUE	FALSE	TRUE	TRUE	3	1
F7HG68	710299	TMEM245	FALSE	FALSE	23731	TMEM245	Q9H330	2 - putative	TRUE	FALSE	FALSE	FALSE	2	0
F7HG94	574274	PTPRS	FALSE	FALSE	5802	PTPRS	Q13332	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	1
F7HG97	574274	PTPRS	FALSE	FALSE	5802	PTPRS	Q13332	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	1
F7HGM2	706386	LINGO2	FALSE	FALSE	158038	LINGO2	Q7L985		TRUE	FALSE	FALSE	FALSE	1	0
F7HGN1	716123	FSHR	TRUE	TRUE	2492	FSHR	P23945		TRUE	TRUE	FALSE	TRUE	3	2
F7HGP8	716100	SLC17A5	FALSE	FALSE	26503	SLC17A5	Q9NRA2		TRUE	FALSE	FALSE	TRUE	1	1
F7HH30	100423881	CLDN24	FALSE	TRUE	100132463	CLDN24	A6NM45		TRUE	FALSE	FALSE	TRUE	1	2
F7HHG1	711288	EFNB2	FALSE	TRUE	1948	EFNB2	P52799	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	2
F7HHH0	693917	TNFSF13B	FALSE	FALSE	10673	TNFSF13B	Q9Y275		TRUE	FALSE	FALSE	TRUE	1	1
F7HHK5	704215	DYNC2H1	FALSE	FALSE	79659	DYNC2H1	Q8NCM8	1 - high confidence	FALSE	FALSE	FALSE	TRUE	1	1
F7HHM0	574145	KLRD1	TRUE	TRUE	3824	KLRD1	Q13241		FALSE	TRUE	TRUE	TRUE	3	2
F7HHM6	697755	NRP1	FALSE	TRUE	8829	NRP1	O14786	1 - high confidence	TRUE	TRUE	TRUE	TRUE	4	2
F7HHN6	697755	NRP1	FALSE	FALSE	8829	NRP1	O14786	1 - high confidence	TRUE	TRUE	TRUE	TRUE	4	1
F7HHP8	710131	UPK1A	FALSE	TRUE	11045	UPK1A	O00322		TRUE	FALSE	TRUE	TRUE	2	2
F7HHW9	697695	OR1Q1	FALSE	TRUE	158131	OR1Q1	Q15612		TRUE	FALSE	FALSE	TRUE	1	2
F7HHZ1	705032	SLITRK5	FALSE	FALSE	26050	SLITRK5	O94991		TRUE	FALSE	FALSE	TRUE	1	1
F7HIE7	698323	GPR155	FALSE	FALSE	151556	GPR155	Q7Z3F1	2 - putative	TRUE	FALSE	FALSE	FALSE	2	0
F7HIS3	705591	UNC5C	FALSE	TRUE	8633	UNC5C	O95185	1 - high confidence	TRUE	FALSE	TRUE	TRUE	3	2
F7HIS4	574229	CNTNAP1	FALSE	FALSE	8506	CNTNAP1	P78357	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	1
F7HIV5	100426871	GPR75	FALSE	TRUE	10936	GPR75	O95800		TRUE	FALSE	FALSE	TRUE	1	2
F7HIX5	704650	IL17RD	FALSE	FALSE	54756	IL17RD	Q8NFM7	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	1
F7HIY7	694043	RECK	FALSE	FALSE	8434	RECK	O95980	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	1
F7HJA2	701629	STXBP5	FALSE	TRUE	134957	STXBP5	Q5T5C0		FALSE	TRUE	FALSE	TRUE	1	2
F7HJJ6	712354	ICAM4	FALSE	TRUE	3386	ICAM4	Q14773		TRUE	FALSE	FALSE	TRUE	1	2
F7HJQ2	720124	DDR2	FALSE	TRUE	4921	DDR2	Q16832	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	2
F7HJS4	705961	SLC10A4	FALSE	FALSE	201780	SLC10A4	Q96EP9		TRUE	FALSE	FALSE	TRUE	1	1
F7HJU3	699097	PRRT3	FALSE	FALSE	285368	PRRT3	Q5FWE3		TRUE	FALSE	FALSE	FALSE	1	0
F7HJV7	697967	UQCRC2	FALSE	FALSE	7385	UQCRC2	P22695	3 - unspecific	FALSE	FALSE	FALSE	FALSE	1	0
F7HK02	712052	RNFT1	FALSE	FALSE	51136	RNFT1	Q5M7Z0		TRUE	FALSE	FALSE	FALSE	1	0
F7HKG0	714088	PIGG	FALSE	FALSE	54872	PIGG	Q5H8A4	2 - putative	FALSE	FALSE	FALSE	FALSE	1	0
F7HKH5	710142	SLC39A8	FALSE	TRUE	64116	SLC39A8	Q9C0K1	2 - putative	TRUE	FALSE	FALSE	TRUE	2	2
F7HKR5	706549	GRHL2	FALSE	FALSE	79977	GRHL2	Q6ISB3		FALSE	TRUE	FALSE	FALSE	1	0
F7HKY2	707644	OR6C1	FALSE	TRUE	390321	OR6C1	Q96RD1		TRUE	FALSE	FALSE	TRUE	1	2
F7HL00	693671	IL17RB	FALSE	FALSE	55540	IL17RB	Q9NRM6	1 - high confidence	TRUE	TRUE	TRUE	TRUE	4	1
F7HLE0	696086	LRRC8C	FALSE	TRUE	84230	LRRC8C	Q8TDW0	2 - putative	FALSE	FALSE	FALSE	TRUE	1	2
F7HLJ9	710465	LYPD8	FALSE	FALSE	646627	LYPD8	Q6UX82		TRUE	FALSE	FALSE	TRUE	1	1
F7HLW8	700962	ITGA3	TRUE	TRUE	3675	ITGA3	P26006	1 - high confidence	TRUE	TRUE	TRUE	TRUE	5	2
F7HLX2	699334	PHB	TRUE	TRUE	5245	PHB	P35232		FALSE	FALSE	TRUE	TRUE	2	2
F7HM53	699576	GPR17	FALSE	TRUE	2840	GPR17	Q13304		TRUE	FALSE	FALSE	TRUE	1	2
F7HM86	574344	GRIA2	FALSE	TRUE	2891	GRIA2	P42262	1 - high confidence	TRUE	FALSE	TRUE	TRUE	3	2
F7HM96	711600	ZDHHC23	FALSE	FALSE	254887	ZDHHC23	Q8IYP9	2 - putative	FALSE	FALSE	FALSE	FALSE	1	0
F7HME6	695616	SLC4A8	FALSE	TRUE	9498	SLC4A8	Q2Y0W8		TRUE	FALSE	FALSE	TRUE	1	2
F7HMG7	703368	GPR119	FALSE	FALSE	139760	GPR119	Q8TDV5		TRUE	FALSE	FALSE	TRUE	1	1
F7HMK0	574228	NRCAM	FALSE	TRUE	4897	NRCAM	Q92823	1 - high confidence	TRUE	TRUE	TRUE	TRUE	4	2
F7HMP6	713061	SLC8A3	FALSE	FALSE	6547	SLC8A3	P57103		TRUE	FALSE	FALSE	TRUE	1	1
F7HMP8	700151	DCBLD2	TRUE	TRUE	131566	DCBLD2	Q96PD2	1 - high confidence	TRUE	TRUE	TRUE	TRUE	5	2
F7HMW2	703298	SCN2A	FALSE	TRUE	6326	SCN2A	Q99250	2 - putative	TRUE	FALSE	FALSE	TRUE	2	2
F7HMY2	703298	SCN2A	FALSE	TRUE	6326	SCN2A	Q99250	2 - putative	TRUE	FALSE	FALSE	TRUE	2	2
