Gene Name	UniProt	GeneID	CSPA category	Surfaceome	CRISPR	GO cell surface	GO plasma membrane	Num cell surface evidence
IL12B	P29460	3593		FALSE	FALSE	TRUE	TRUE	1
CASP1	P29466	834		FALSE	FALSE	FALSE	TRUE	0
NOS3	P29474	4846		FALSE	FALSE	FALSE	TRUE	0
NOS1	P29475	4842		FALSE	FALSE	FALSE	TRUE	0
EEF1D	P29692	1936	3 - unspecific	FALSE	FALSE	FALSE	FALSE	1
CD40LG	P29965	959	1 - high confidence	TRUE	TRUE	TRUE	TRUE	4
MARCKS	P29966	4082	3 - unspecific	FALSE	FALSE	FALSE	TRUE	1
AQP1	P29972	358	2 - putative	TRUE	FALSE	FALSE	TRUE	2
CNGA1	P29973	1259		FALSE	FALSE	FALSE	TRUE	0
GNA11	P29992	2767		FALSE	FALSE	FALSE	TRUE	0
ERP29	P30040	10961		FALSE	FALSE	TRUE	FALSE	1
BLVRB	P30043	645		FALSE	FALSE	FALSE	TRUE	0
PEBP1	P30086	5037		FALSE	TRUE	FALSE	FALSE	1
PDIA3	P30101	2923		FALSE	FALSE	TRUE	FALSE	1
PPP2R1A	P30153	5518		FALSE	FALSE	FALSE	TRUE	0
CD6	P30203	923	1 - high confidence	TRUE	TRUE	TRUE	TRUE	4
FCER1G	P30273	2207		FALSE	TRUE	TRUE	TRUE	2
MIP	P30301	4284		TRUE	FALSE	FALSE	TRUE	1
TM4SF1	P30408	4071		TRUE	FALSE	FALSE	TRUE	1
BDKRB2	P30411	624		TRUE	FALSE	FALSE	TRUE	1
NKTR	P30414	4820	3 - unspecific	FALSE	FALSE	FALSE	TRUE	1
NMT1	P30419	4836		FALSE	FALSE	FALSE	TRUE	0
HLA-F	P30511	3134	1 - high confidence	TRUE	FALSE	TRUE	TRUE	3
AVPR2	P30518	554		TRUE	FALSE	FALSE	TRUE	1
HMOX2	P30519	3163		FALSE	FALSE	FALSE	TRUE	0
ADSS2	P30520	159		FALSE	FALSE	FALSE	TRUE	0
AXL	P30530	558	1 - high confidence	TRUE	TRUE	TRUE	TRUE	4
SLC6A1	P30531	6529		TRUE	TRUE	TRUE	TRUE	3
CHRNA5	P30532	1138		TRUE	FALSE	FALSE	TRUE	1
LRPAP1	P30533	4043	3 - unspecific	FALSE	TRUE	TRUE	TRUE	3
ADORA1	P30542	134	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2
GRPR	P30550	2925		TRUE	FALSE	FALSE	TRUE	1
AGTR1	P30556	185	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2
OXTR	P30559	5021		TRUE	FALSE	FALSE	TRUE	1
SRI	P30626	6717		FALSE	FALSE	FALSE	TRUE	0
GNA15	P30679	2769		FALSE	FALSE	FALSE	TRUE	0
SLC7A1	P30825	6541	2 - putative	TRUE	FALSE	FALSE	TRUE	2
ALDH3A1	P30838	218		FALSE	FALSE	FALSE	TRUE	0
SSTR1	P30872	6751		TRUE	FALSE	FALSE	TRUE	1
SSTR2	P30874	6752		TRUE	FALSE	FALSE	TRUE	1
CHRNB4	P30926	1143		TRUE	FALSE	FALSE	TRUE	1
HTR1F	P30939	3355		TRUE	FALSE	FALSE	TRUE	1
OR1E1	P30953	8387		TRUE	FALSE	FALSE	TRUE	1
OR10J1	P30954	26476		TRUE	FALSE	FALSE	TRUE	1
GNRHR	P30968	2798		TRUE	FALSE	FALSE	TRUE	1
CALCR	P30988	799		TRUE	FALSE	FALSE	TRUE	1
NTSR1	P30989	4923	1 - high confidence	TRUE	FALSE	TRUE	TRUE	3
CORO1A	P31146	11151		FALSE	FALSE	FALSE	TRUE	0
PRKAR1B	P31321	5575		FALSE	FALSE	FALSE	TRUE	0
PRKAR2B	P31323	5577		FALSE	FALSE	FALSE	TRUE	0
CD52	P31358	1043		TRUE	FALSE	FALSE	TRUE	1
SSTR4	P31391	6754		TRUE	FALSE	FALSE	TRUE	1
CASQ1	P31415	844		FALSE	FALSE	FALSE	TRUE	0
SDC4	P31431	6385		FALSE	TRUE	TRUE	TRUE	2
SLC5A2	P31639	6524		TRUE	FALSE	FALSE	TRUE	1
SLC6A6	P31641	6533	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2
GABRA5	P31644	2558		TRUE	FALSE	FALSE	TRUE	1
SLC6A4	P31645	6532		TRUE	FALSE	FALSE	TRUE	1
AKT1	P31749	207		FALSE	FALSE	FALSE	TRUE	0
AKT2	P31751	208		FALSE	FALSE	FALSE	TRUE	0
IL2RG	P31785	3561	1 - high confidence	TRUE	TRUE	TRUE	TRUE	4
ATIC	P31939	471		FALSE	FALSE	FALSE	TRUE	0
FCGR2B	P31994	2213	1 - high confidence	TRUE	FALSE	TRUE	TRUE	3
FCGR2C	P31995	9103		TRUE	FALSE	FALSE	TRUE	1
CEACAM8	P31997	1088	1 - high confidence	TRUE	FALSE	TRUE	TRUE	3
L1CAM	P32004	3897	1 - high confidence	TRUE	FALSE	TRUE	TRUE	3
INPP5B	P32019	3633		FALSE	FALSE	FALSE	TRUE	0
ARRB2	P32121	409		FALSE	FALSE	FALSE	TRUE	0
CCKAR	P32238	886		TRUE	FALSE	FALSE	TRUE	1
CCKBR	P32239	887		TRUE	FALSE	FALSE	TRUE	1
VIPR1	P32241	7433	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2
MC4R	P32245	4160		TRUE	FALSE	FALSE	TRUE	1
CCR1	P32246	1230		TRUE	TRUE	TRUE	TRUE	3
BRS3	P32247	680		TRUE	FALSE	FALSE	TRUE	1
CCR7	P32248	1236	1 - high confidence	TRUE	TRUE	TRUE	TRUE	4
GPR183	P32249	1880		TRUE	FALSE	FALSE	TRUE	1
CHRNA3	P32297	1136	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2
CXCR5	P32302	643	1 - high confidence	TRUE	FALSE	TRUE	TRUE	3
SLC8A1	P32418	6546	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2
GBP1	P32455	2633		FALSE	FALSE	FALSE	TRUE	0
SSTR3	P32745	6753		TRUE	FALSE	FALSE	TRUE	1
STX2	P32856	2054		FALSE	TRUE	FALSE	TRUE	1
DSG3	P32926	1830		TRUE	FALSE	FALSE	TRUE	1
CSF2RB	P32927	1439	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2
ICAM3	P32942	3385	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2
RPL9	P32969	6133	3 - unspecific	FALSE	FALSE	FALSE	FALSE	1
RPL9P7	P32969	6133	3 - unspecific	FALSE	FALSE	FALSE	FALSE	1
RPL9P8	P32969	6133	3 - unspecific	FALSE	FALSE	FALSE	FALSE	1
RPL9P9	P32969	6133	3 - unspecific	FALSE	FALSE	FALSE	FALSE	1
CD70	P32970	970	2 - putative	TRUE	FALSE	FALSE	TRUE	2
TNFSF8	P32971	944		TRUE	FALSE	FALSE	TRUE	1
MC5R	P33032	4161		TRUE	FALSE	FALSE	TRUE	1
ACSL1	P33121	2180		FALSE	FALSE	FALSE	TRUE	0
CDH5	P33151	1003	1 - high confidence	TRUE	TRUE	TRUE	TRUE	4
LSP1	P33241	4046		FALSE	FALSE	FALSE	TRUE	0
ABCC1	P33527	4363	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2
CD80	P33681	941	1 - high confidence	TRUE	TRUE	TRUE	TRUE	4
S100A3	P33764	6274		FALSE	FALSE	FALSE	TRUE	0
GALNS	P34059	2588	3 - unspecific	FALSE	FALSE	FALSE	FALSE	1
SDC2	P34741	6383		TRUE	FALSE	TRUE	TRUE	2
CD68	P34810	968	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2
GABRA3	P34903	2556		TRUE	FALSE	FALSE	TRUE	1
EVI2B	P34910	2124		TRUE	FALSE	FALSE	TRUE	1
RYK	P34925	6259	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2
HSPA1L	P34931	3305		FALSE	FALSE	FALSE	TRUE	0
GRK5	P34947	2869		FALSE	FALSE	FALSE	TRUE	0
HTR7	P34969	3363		TRUE	FALSE	FALSE	TRUE	1
CNR2	P34972	1269	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2
TRHR	P34981	7201	1 - high confidence	TRUE	TRUE	FALSE	TRUE	3
OR1D2	P34982	4991		TRUE	FALSE	FALSE	TRUE	1
PTGER1	P34995	5731		TRUE	FALSE	FALSE	TRUE	1
CRHR1	P34998	104909134;1394		TRUE	FALSE	FALSE	TRUE	1
GPC1	P35052	2817	1 - high confidence	TRUE	FALSE	TRUE	TRUE	3
BTC	P35070	685		TRUE	FALSE	FALSE	TRUE	1
USP6	P35125	9098		FALSE	FALSE	FALSE	TRUE	0
GJA4	P35212	2701		TRUE	TRUE	FALSE	TRUE	2
CTNNA1	P35221	1495		FALSE	FALSE	FALSE	TRUE	0
CTNNB1	P35222	1499		FALSE	FALSE	FALSE	TRUE	0
IL13	P35225	3596		FALSE	TRUE	TRUE	TRUE	2
NOS2	P35228	4843		FALSE	FALSE	FALSE	TRUE	0
PHB	P35232	5245		FALSE	FALSE	TRUE	TRUE	1
PTPN7	P35236	5778		FALSE	FALSE	FALSE	TRUE	0
SERPINB6	P35237	5269		FALSE	FALSE	FALSE	TRUE	0
NF2	P35240	4771		FALSE	FALSE	FALSE	TRUE	0
RDX	P35241	5962		FALSE	FALSE	FALSE	TRUE	0
SPRR1A	P35321	6698		FALSE	FALSE	FALSE	TRUE	0
SPRR2B	P35325	6701		FALSE	FALSE	FALSE	TRUE	0
SPRR2A	P35326	6700		FALSE	FALSE	FALSE	TRUE	0
SSTR5	P35346	6755		TRUE	FALSE	FALSE	TRUE	1
ADRA1A	P35348	148		TRUE	FALSE	FALSE	TRUE	1
PTGS2	P35354	5743	3 - unspecific	FALSE	FALSE	FALSE	TRUE	1
HRH1	P35367	3269		TRUE	FALSE	FALSE	TRUE	1
ADRA1B	P35368	147		TRUE	FALSE	FALSE	TRUE	1
OPRM1	P35372	4988		TRUE	FALSE	FALSE	TRUE	1
PTGER4	P35408	5734		TRUE	FALSE	FALSE	TRUE	1
MAS1L	P35410	116511		TRUE	FALSE	FALSE	TRUE	1
APLNR	P35414	187	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2
THBS2	P35442	7058	3 - unspecific	FALSE	FALSE	FALSE	FALSE	1
THBS4	P35443	7060		FALSE	TRUE	FALSE	FALSE	1
DRD3	P35462	1814		TRUE	FALSE	FALSE	TRUE	1
SCN1A	P35498	6323		TRUE	FALSE	FALSE	TRUE	1
SCN4A	P35499	6329		TRUE	FALSE	FALSE	TRUE	1
CLCN1	P35523	1180		FALSE	FALSE	FALSE	TRUE	0
FBN1	P35555	2200	1 - high confidence	FALSE	FALSE	FALSE	FALSE	1
FBN2	P35556	2201	1 - high confidence	FALSE	FALSE	FALSE	FALSE	1
IRS1	P35568	3667		FALSE	FALSE	FALSE	TRUE	0
MYH9	P35579	4627	3 - unspecific	FALSE	FALSE	FALSE	TRUE	1
MYH10	P35580	4628		FALSE	FALSE	FALSE	TRUE	0
TIE1	P35590	7075	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2
COPB2	P35606	9276		FALSE	TRUE	FALSE	FALSE	1
ACTN2	P35609	88		FALSE	FALSE	FALSE	TRUE	0
ADD1	P35611	118		FALSE	FALSE	FALSE	TRUE	0
ADD2	P35612	119		FALSE	FALSE	FALSE	TRUE	0
BSG	P35613	682	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2
GRK3	P35626	157		FALSE	FALSE	FALSE	TRUE	0
ATP7B	P35670	540		FALSE	FALSE	FALSE	TRUE	0
PPM1A	P35813	5494		FALSE	FALSE	FALSE	TRUE	0
KRT2	P35908	3849		FALSE	FALSE	FALSE	TRUE	0
PDE6B	P35913	5158		FALSE	FALSE	FALSE	TRUE	0
FLT4	P35916	2324	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2
KDR	P35968	3791		TRUE	TRUE	FALSE	TRUE	2
SLC16A2	P36021	6567		FALSE	FALSE	FALSE	TRUE	0
GGT2	P36268			FALSE	FALSE	FALSE	TRUE	0
GGT5	P36269	2687	3 - unspecific	FALSE	TRUE	FALSE	TRUE	2
GJA5	P36382	2702		FALSE	TRUE	FALSE	TRUE	1
GJC1	P36383	10052		FALSE	TRUE	FALSE	TRUE	1
ARL2	P36404	402		FALSE	FALSE	FALSE	TRUE	0
TRIM23	P36406	373		FALSE	FALSE	FALSE	TRUE	0
MAP2K2	P36507	5605		FALSE	FALSE	FALSE	TRUE	0
ATP6V1E1	P36543	529		FALSE	FALSE	FALSE	TRUE	0
CHRNA7	P36544	1139;89832		TRUE	FALSE	FALSE	TRUE	1
NUDT1	P36639	4521		FALSE	FALSE	FALSE	TRUE	0
PPP1CC	P36873	5501		FALSE	FALSE	FALSE	TRUE	0
FLT3	P36888	2322	1 - high confidence	TRUE	TRUE	FALSE	TRUE	3
BMPR1A	P36894	657		TRUE	FALSE	TRUE	TRUE	2
ACVR1B	P36896	91		TRUE	TRUE	TRUE	TRUE	3
TGFBR1	P36897	7046		TRUE	FALSE	TRUE	TRUE	2
LTBR	P36941	4055	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2
SERPINF1	P36955	5176	1 - high confidence	FALSE	FALSE	FALSE	FALSE	1
ACVRL1	P37023	94		TRUE	TRUE	TRUE	TRUE	3
HSD17B2	P37059	3294	2 - putative	FALSE	FALSE	FALSE	FALSE	1
SCNN1A	P37088	6337		TRUE	TRUE	FALSE	TRUE	2
TGFBR2	P37173	7048	1 - high confidence	TRUE	TRUE	TRUE	TRUE	4
AVPR1A	P37288	552		TRUE	FALSE	FALSE	TRUE	1
TAGLN2	P37802	8407	3 - unspecific	FALSE	FALSE	FALSE	FALSE	1
SNCA	P37840	6622		FALSE	FALSE	FALSE	TRUE	0
BRCA1	P38398	672		FALSE	FALSE	FALSE	TRUE	0
GNAL	P38405	2774		FALSE	FALSE	FALSE	TRUE	0
GGCX	P38435	2677	2 - putative	FALSE	FALSE	FALSE	FALSE	1
IFNGR2	P38484	3460		TRUE	FALSE	FALSE	TRUE	1
SPAM1	P38567	6677		TRUE	FALSE	FALSE	TRUE	1
ITGAE	P38570	3682	1 - high confidence	TRUE	TRUE	TRUE	TRUE	4
LIPA	P38571	3988	3 - unspecific	FALSE	FALSE	FALSE	FALSE	1
ATP6V1A	P38606	523		FALSE	FALSE	FALSE	TRUE	0
HSPA9	P38646	3313		FALSE	TRUE	FALSE	FALSE	1
RPL3	P39023	6122	3 - unspecific	FALSE	FALSE	FALSE	FALSE	1
COL15A1	P39059	1306		FALSE	TRUE	FALSE	FALSE	1
COL18A1	P39060	80781		FALSE	TRUE	FALSE	FALSE	1
GRIK1	P39086	2897		TRUE	FALSE	FALSE	TRUE	1
DDOST	P39656	1650		FALSE	FALSE	FALSE	TRUE	0
PLA2G5	P39877	5322		FALSE	TRUE	FALSE	TRUE	1
CAP2	P40123	10486		FALSE	FALSE	FALSE	TRUE	0
DCT	P40126	1638	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2
ADCY8	P40145	114		FALSE	FALSE	FALSE	TRUE	0
IL6ST	P40189	3572	1 - high confidence	TRUE	TRUE	TRUE	TRUE	4
GP5	P40197	2814	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2
CEACAM3	P40198	1084		TRUE	FALSE	FALSE	TRUE	1
CEACAM6	P40199	4680	1 - high confidence	TRUE	FALSE	TRUE	TRUE	3
CD96	P40200	10225	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2
MPL	P40238	4352		TRUE	FALSE	TRUE	TRUE	2
CD79B	P40259	974	1 - high confidence	TRUE	TRUE	TRUE	TRUE	4
ADH7	P40394	131		FALSE	FALSE	FALSE	TRUE	0
ARL4A	P40617	10124		FALSE	FALSE	FALSE	TRUE	0
STAT3	P40763	6774		FALSE	FALSE	FALSE	TRUE	0
USP8	P40818	9101		FALSE	FALSE	FALSE	TRUE	0
PEX19	P40855	5824		FALSE	FALSE	FALSE	TRUE	0
SLC26A3	P40879	1811		TRUE	FALSE	FALSE	TRUE	1
IL15	P40933	3600		FALSE	FALSE	TRUE	FALSE	1
PMEL	P40967	6490	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2
OPRD1	P41143	4985		TRUE	FALSE	FALSE	TRUE	1
OPRK1	P41145	4986		TRUE	FALSE	FALSE	TRUE	1
OPRL1	P41146	4987		TRUE	FALSE	FALSE	TRUE	1
ETV5	P41161	2119		FALSE	FALSE	FALSE	TRUE	0
CASR	P41180	846		TRUE	FALSE	TRUE	TRUE	2
AQP2	P41181	359		TRUE	FALSE	FALSE	TRUE	1
CD200	P41217	4345	1 - high confidence	TRUE	FALSE	TRUE	TRUE	3
RGS2	P41220	5997		FALSE	FALSE	FALSE	TRUE	0
WNT5A	P41221	7474	1 - high confidence	FALSE	TRUE	TRUE	TRUE	3
P2RY2	P41231	5029		TRUE	FALSE	FALSE	TRUE	1
CSK	P41240	1445		FALSE	FALSE	FALSE	TRUE	0
TNFSF9	P41273	8744		FALSE	FALSE	FALSE	TRUE	0
FOLR3	P41439	2352		FALSE	FALSE	TRUE	TRUE	1
SLC19A1	P41440	6573	2 - putative	TRUE	FALSE	FALSE	TRUE	2
ADCYAP1R1	P41586	117		TRUE	FALSE	TRUE	TRUE	2
VIPR2	P41587	7434		TRUE	FALSE	FALSE	TRUE	1
GRM5	P41594	2915		TRUE	FALSE	FALSE	TRUE	1
HTR2B	P41595	3357	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2
CCR2	P41597	729230		TRUE	FALSE	TRUE	TRUE	2
TSPAN7	P41732	7102		TRUE	FALSE	FALSE	TRUE	1
PRKCI	P41743	5584		FALSE	FALSE	FALSE	TRUE	0
MC3R	P41968	4159		TRUE	FALSE	FALSE	TRUE	1
CD86	P42081	942	1 - high confidence	TRUE	TRUE	TRUE	TRUE	4
GRIA1	P42261	2890		TRUE	TRUE	TRUE	TRUE	3
GRIA2	P42262	2891	1 - high confidence	TRUE	FALSE	TRUE	TRUE	3
GRIA3	P42263	2892		TRUE	FALSE	FALSE	TRUE	1
ARHGAP25	P42331	9938		FALSE	FALSE	FALSE	TRUE	0
PIK3CA	P42336	5290		FALSE	FALSE	FALSE	TRUE	0
PIK3CB	P42338	5291		FALSE	FALSE	FALSE	TRUE	0
PI4KA	P42356	5297		FALSE	FALSE	FALSE	TRUE	0
EPS15	P42566	2060		FALSE	FALSE	FALSE	TRUE	0
CASP3	P42574	836		FALSE	FALSE	FALSE	TRUE	0
DPP6	P42658	1804		TRUE	FALSE	FALSE	TRUE	1
TEC	P42680	7006		FALSE	FALSE	FALSE	TRUE	0
TXK	P42681	7294		FALSE	FALSE	FALSE	TRUE	0
FRK	P42685	2444		FALSE	FALSE	FALSE	TRUE	0
IL12RB1	P42701	3594		TRUE	TRUE	TRUE	TRUE	3
LIFR	P42702	3977	1 - high confidence	TRUE	FALSE	TRUE	TRUE	3
RPL35	P42766	11224	3 - unspecific	FALSE	FALSE	FALSE	FALSE	1
WAS	P42768	7454		FALSE	FALSE	FALSE	TRUE	0
CDKN2A	P42771;Q8N726	1029		FALSE	TRUE	FALSE	FALSE	1
PRCP	P42785	5547		FALSE	FALSE	FALSE	TRUE	0
NSG1	P42857	27065		FALSE	FALSE	FALSE	TRUE	0
ECE1	P42892	1889	1 - high confidence	TRUE	TRUE	TRUE	TRUE	4
SLC1A3	P43003	6507	2 - putative	TRUE	TRUE	TRUE	TRUE	4
SLC1A2	P43004	6506		TRUE	FALSE	TRUE	TRUE	2
SLC1A1	P43005	6505		TRUE	FALSE	FALSE	TRUE	1
SLC1A4	P43007	6509	2 - putative	TRUE	FALSE	TRUE	TRUE	3
GDF5	P43026	8200		FALSE	FALSE	FALSE	TRUE	0
PTGFR	P43088	5737		TRUE	FALSE	FALSE	TRUE	1
PTGER3	P43115	5733	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2
PTGER2	P43116	5732	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2
PTGIR	P43119	5739	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2
MCAM	P43121	4162	1 - high confidence	TRUE	TRUE	TRUE	TRUE	4
DCC	P43146	1630		TRUE	FALSE	FALSE	TRUE	1
GLP1R	P43220	2740		TRUE	FALSE	FALSE	TRUE	1
CTSK	P43235	1513	3 - unspecific	FALSE	FALSE	TRUE	TRUE	2
GRK6	P43250	2870		FALSE	FALSE	FALSE	TRUE	0
BTD	P43251	686	1 - high confidence	FALSE	FALSE	FALSE	FALSE	1
SSR1	P43307	6745	1 - high confidence	TRUE	FALSE	FALSE	FALSE	2
SSR2	P43308	6746	1 - high confidence	FALSE	FALSE	FALSE	FALSE	1
ALDH3B1	P43353	221		FALSE	FALSE	FALSE	TRUE	0
MAGEA1	P43355	4100		FALSE	FALSE	FALSE	TRUE	0
ZAP70	P43403	7535		FALSE	FALSE	FALSE	TRUE	0
SYK	P43405	6850		FALSE	FALSE	FALSE	TRUE	0
TNFRSF4	P43489	7293		TRUE	TRUE	TRUE	TRUE	3
NAMPT	P43490	10135		FALSE	FALSE	FALSE	TRUE	0
KIR2DL1	P43626	3802		TRUE	FALSE	FALSE	TRUE	1
KIR2DL2	P43627	3803		TRUE	FALSE	FALSE	TRUE	1
KIR2DL3	P43628	3804	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2
KIR3DL1	P43629	3811	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2
KIR3DL2	P43630	3812		TRUE	FALSE	FALSE	TRUE	1
KIR2DS2	P43631	100132285		TRUE	FALSE	FALSE	TRUE	1
KIR2DS4	P43632	3809	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2
LPAR6	P43657	10161		TRUE	FALSE	FALSE	TRUE	1
CHRNA4	P43681	1137		TRUE	TRUE	TRUE	TRUE	3
MMP13	P45452	4322	1 - high confidence	FALSE	FALSE	FALSE	FALSE	1
ABCG1	P45844	9619		FALSE	TRUE	TRUE	TRUE	2
VDAC2	P45880	7417	3 - unspecific	FALSE	FALSE	FALSE	FALSE	1
PHKA2	P46019	5256		FALSE	FALSE	FALSE	TRUE	0
PHKA1	P46020	5255		FALSE	FALSE	FALSE	TRUE	0
SLC15A1	P46059	6564		TRUE	FALSE	FALSE	TRUE	1
GPR3	P46089	2827		TRUE	FALSE	FALSE	TRUE	1
GPR1	P46091	2825		TRUE	FALSE	FALSE	TRUE	1
CCR10	P46092	2826		TRUE	FALSE	TRUE	TRUE	2
GPR4	P46093	2828		TRUE	FALSE	FALSE	TRUE	1
XCR1	P46094	2829		TRUE	FALSE	TRUE	TRUE	2
GPR6	P46095	2830		TRUE	FALSE	FALSE	TRUE	1
HTR3A	P46098	3359		TRUE	FALSE	FALSE	TRUE	1
ATRX	P46100	546	3 - unspecific	FALSE	FALSE	FALSE	FALSE	1
CRK	P46108	1398		FALSE	FALSE	FALSE	TRUE	0
CRKL	P46109	1399		FALSE	FALSE	FALSE	TRUE	0
NSF	P46459	4905		FALSE	FALSE	FALSE	TRUE	0
NOTCH1	P46531	4851	1 - high confidence	TRUE	FALSE	TRUE	TRUE	3
BDKRB1	P46663	623		TRUE	FALSE	FALSE	TRUE	1
SLCO1A2	P46721	6579		TRUE	FALSE	FALSE	TRUE	1
RPL27A	P46776	6157	3 - unspecific	FALSE	FALSE	FALSE	FALSE	1
RPL21	P46778	6144	3 - unspecific	FALSE	FALSE	FALSE	FALSE	1
RPL28	P46779	6158	3 - unspecific	FALSE	FALSE	FALSE	FALSE	1
MAP1B	P46821	4131		FALSE	FALSE	FALSE	TRUE	0
NEDD4	P46934	4734		FALSE	FALSE	FALSE	TRUE	0
UTRN	P46939	7402		FALSE	FALSE	FALSE	TRUE	0
IQGAP1	P46940	8826		FALSE	FALSE	FALSE	TRUE	0
STT3A	P46977	3703	2 - putative	FALSE	FALSE	FALSE	FALSE	1
GALR1	P47211	2587		TRUE	FALSE	FALSE	TRUE	1
GPR12	P47775	2835		TRUE	FALSE	FALSE	TRUE	1
RGR	P47804	5995		TRUE	FALSE	FALSE	TRUE	1
GABRA2	P47869	2555	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2
GABRB2	P47870	2561		TRUE	FALSE	FALSE	TRUE	1
GCGR	P47871	2642		TRUE	FALSE	FALSE	TRUE	1
SCTR	P47872	6344		TRUE	FALSE	FALSE	TRUE	1
OR3A1	P47881	4994		TRUE	FALSE	FALSE	TRUE	1
OR3A4P	P47883			TRUE	FALSE	FALSE	TRUE	1
OR1D4	P47884			TRUE	FALSE	FALSE	TRUE	1
OR1E2	P47887	8388		TRUE	FALSE	FALSE	TRUE	1
OR3A3	P47888	8392		TRUE	FALSE	FALSE	TRUE	1
OR1G1	P47890	8390		TRUE	FALSE	FALSE	TRUE	1
OR3A2	P47893	4995		TRUE	FALSE	FALSE	TRUE	1
HTR5A	P47898	3361		TRUE	FALSE	FALSE	TRUE	1
P2RY1	P47900	5028		TRUE	FALSE	TRUE	TRUE	2
AVPR1B	P47901	553		TRUE	FALSE	FALSE	TRUE	1
NPTX2	P47972	4885	1 - high confidence	FALSE	FALSE	FALSE	FALSE	1
FASLG	P48023	356		TRUE	TRUE	TRUE	TRUE	3
SLC6A8	P48029	6535	2 - putative	TRUE	FALSE	FALSE	TRUE	2
MTNR1A	P48039	4543		TRUE	FALSE	FALSE	TRUE	1
ATP5PO	P48047	539		FALSE	FALSE	FALSE	TRUE	0
KCNJ1	P48048	3758		FALSE	FALSE	FALSE	TRUE	0
KCNJ4	P48050	3761		TRUE	FALSE	FALSE	TRUE	1
KCNJ6	P48051	3763		FALSE	TRUE	FALSE	TRUE	1
GRIA4	P48058	2893		TRUE	FALSE	FALSE	TRUE	1
LIMS1	P48059	3987		FALSE	FALSE	FALSE	TRUE	0
GLIPR1	P48060	11010		TRUE	FALSE	FALSE	TRUE	1
CXCL12	P48061	6387		FALSE	TRUE	TRUE	TRUE	2
SLC6A12	P48065	6539		TRUE	FALSE	FALSE	TRUE	1
SLC6A11	P48066	6538	2 - putative	TRUE	FALSE	FALSE	TRUE	2
SLC6A9	P48067	6536	2 - putative	TRUE	FALSE	FALSE	TRUE	2
NPBWR1	P48145	2831		TRUE	FALSE	FALSE	TRUE	1
NPBWR2	P48146	2832		TRUE	FALSE	FALSE	TRUE	1
GJA8	P48165	2703		FALSE	TRUE	FALSE	TRUE	1
GLRB	P48167	2743		TRUE	FALSE	FALSE	TRUE	1
GABRA4	P48169	2557		TRUE	FALSE	FALSE	TRUE	1
TM4SF4	P48230	7104		TRUE	FALSE	FALSE	FALSE	1
TFPI2	P48307	7980	1 - high confidence	FALSE	FALSE	FALSE	FALSE	1
LEPR	P48357	3953	1 - high confidence	TRUE	FALSE	TRUE	TRUE	3
PIP4K2A	P48426	5305		FALSE	FALSE	FALSE	TRUE	0
CD151	P48509	977	2 - putative	TRUE	FALSE	TRUE	TRUE	3
KCNJ5	P48544	3762		FALSE	TRUE	TRUE	TRUE	2
GIPR	P48546	2696		TRUE	FALSE	FALSE	TRUE	1
KCNC1	P48547	3746		FALSE	FALSE	TRUE	TRUE	1
KCNJ3	P48549	3760		TRUE	TRUE	TRUE	TRUE	3
IFNAR2	P48551	3455	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2
SERPINB10	P48595	5273		FALSE	FALSE	FALSE	TRUE	0
PRRC2A	P48634	7916		FALSE	FALSE	FALSE	TRUE	0
SLC1A6	P48664	6511		TRUE	FALSE	FALSE	TRUE	1
HSPA13	P48723	6782	3 - unspecific	FALSE	FALSE	FALSE	TRUE	1
CSNK1D	P48730	1453		FALSE	FALSE	FALSE	TRUE	0
IDH2	P48735	3418	3 - unspecific	FALSE	FALSE	FALSE	FALSE	1
PIK3CG	P48736	5294		FALSE	FALSE	FALSE	TRUE	0
HSPA7	P48741			FALSE	FALSE	FALSE	TRUE	0
