Gene Name	UniProt	GeneID	GO cell surface	GO plasma membrane	GeneID - human	Gene Name - human	UniProt - human	CSPA category	Surfaceome	CRISPR	GO cell surface - human	GO plasma membrane - human	Num cell surface evidence	Num plasma membrane evidence
ATP6V0A1	F7FMM0;G7NIL3	677865	FALSE	TRUE	535	ATP6V0A1	Q93050	2 - putative	FALSE	FALSE	FALSE	TRUE	1	2
CDH18	F7FMS7	701472	TRUE	TRUE	1016	CDH18	Q13634		TRUE	FALSE	TRUE	TRUE	3	2
CACNG3	F7FN39	701324	FALSE	TRUE	10368	CACNG3	O60359		TRUE	FALSE	FALSE	TRUE	1	2
SLC4A4	F7FRN6;G7MT45	705830	TRUE	TRUE	8671	SLC4A4	Q9Y6R1		TRUE	FALSE	TRUE	TRUE	3	2
PTGER4	F7FTJ8	695220	FALSE	TRUE	5734	PTGER4	P35408		TRUE	FALSE	FALSE	TRUE	1	2
OR5F1	F7FTS5	709943	FALSE	TRUE	338674	OR5F1	O95221		TRUE	FALSE	FALSE	TRUE	1	2
SCN11A	F7FVT9	695258	FALSE	TRUE	11280	SCN11A	Q9UI33		TRUE	FALSE	FALSE	TRUE	1	2
HTR1D	F7FW05	709379	FALSE	TRUE	3352	HTR1D	P28221	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	2
ZBTB33	F7FX83	695801	FALSE	TRUE	10009	ZBTB33	Q86T24		FALSE	FALSE	FALSE	TRUE	0	2
ICAM2	F7FYU5	574158	FALSE	TRUE	3384	ICAM2	P13598	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	2
GPBP1	F7FZ98;F7H9N8	708322	FALSE	TRUE	65056	GPBP1	Q86WP2		FALSE	FALSE	FALSE	TRUE	0	2
FGFR3	F7FZR9;F7FZS3	712829	FALSE	TRUE	2261	FGFR3	P22607	1 - high confidence	TRUE	FALSE	TRUE	TRUE	3	2
CATSPER4	F7FZX1	714205	FALSE	TRUE	378807	CATSPER4	Q7RTX7		FALSE	FALSE	FALSE	TRUE	0	2
IFNL1	F7G050	697161	FALSE	TRUE	282618	IFNL1	Q8IU54		FALSE	FALSE	FALSE	TRUE	0	2
FRK	F7G2C9;G7MQP6	716267	FALSE	TRUE	2444	FRK	P42685		FALSE	FALSE	FALSE	TRUE	0	2
DKK1	F7G3K1	702997	FALSE	TRUE	22943	DKK1	O94907		FALSE	FALSE	FALSE	TRUE	0	2
PRKG1	F7G3L7	703356	FALSE	TRUE	5592	PRKG1	Q13976		FALSE	FALSE	FALSE	TRUE	0	2
IL1RAPL1	F7G3P2	706588	FALSE	TRUE	11141	IL1RAPL1	Q9NZN1		TRUE	TRUE	TRUE	TRUE	3	2
SLC22A17	F7G489	713765	FALSE	TRUE	51310	SLC22A17	Q8WUG5		TRUE	FALSE	FALSE	TRUE	1	2
DPEP3	F7G4B9	701327	FALSE	TRUE	64180	DPEP3	Q9H4B8		TRUE	FALSE	FALSE	TRUE	1	2
GJC1	F7G5P0	715463	FALSE	TRUE	10052	GJC1	P36383		FALSE	TRUE	FALSE	TRUE	1	2
CD276	F7G5V3	699877	TRUE	TRUE	80381	CD276	Q5ZPR3	1 - high confidence	TRUE	TRUE	TRUE	TRUE	5	2
LMBRD1	F7G846	714710	FALSE	TRUE	55788	LMBRD1	Q9NUN5	2 - putative	TRUE	FALSE	FALSE	TRUE	2	2
ERAS	F7G8C5	711442	FALSE	TRUE	3266	ERAS	Q7Z444		FALSE	FALSE	FALSE	TRUE	0	2
CNRIP1	F7G8D9	698827	FALSE	TRUE	25927	CNRIP1	Q96F85		FALSE	FALSE	FALSE	TRUE	0	2
CAPN3	F7G923	707913	FALSE	TRUE	825	CAPN3	P20807		FALSE	FALSE	FALSE	TRUE	0	2
NRP2	F7G9V7;F7G9W1	574301	FALSE	TRUE	8828	NRP2	O60462	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	2
FLNA	F7GCM2	699524	FALSE	TRUE	2316	FLNA	P21333	2 - putative	FALSE	FALSE	FALSE	TRUE	1	2
RAP2A	F7GCR4	697215	FALSE	TRUE	5911	RAP2A	P10114		FALSE	FALSE	FALSE	TRUE	0	2
RTN4RL2	F7GD14	704489	TRUE	TRUE	349667	RTN4RL2	Q86UN3		TRUE	TRUE	TRUE	TRUE	4	2
ACVR1C	F7GDQ6	697826	FALSE	TRUE	130399	ACVR1C	Q8NER5		TRUE	FALSE	FALSE	TRUE	1	2
MCOLN3	F7GDU9	710987	FALSE	TRUE	55283	MCOLN3	Q8TDD5		FALSE	FALSE	FALSE	TRUE	0	2
TSPAN1	F7GF39	707431	FALSE	TRUE	10103	TSPAN1	O60635	2 - putative	TRUE	FALSE	FALSE	TRUE	2	2
CDH11	F7GFF0	708826	TRUE	TRUE	1009	CDH11	P55287	1 - high confidence	TRUE	FALSE	TRUE	TRUE	4	2
MMP14	F7GFT1	712429	FALSE	TRUE	4323	MMP14	P50281		TRUE	FALSE	FALSE	TRUE	1	2
RAP1A	F7GH95	704404	FALSE	TRUE	5906	RAP1A	P62834		FALSE	FALSE	FALSE	TRUE	0	2
STXBP5	F7GIA1;F7HJA2;H9FQ20	701629	FALSE	TRUE	134957	STXBP5	Q5T5C0		FALSE	TRUE	FALSE	TRUE	1	2
HTR1A	F7GIU0	694991	FALSE	TRUE	3350	HTR1A	P08908		TRUE	FALSE	FALSE	TRUE	1	2
GABRE	F7GJ80	704693	FALSE	TRUE	2564	GABRE	P78334		TRUE	FALSE	FALSE	TRUE	1	2
SLC6A19	F7GJ89	100424683	FALSE	TRUE	340024	SLC6A19	Q695T7		TRUE	FALSE	FALSE	TRUE	1	2
GNAZ	F7GJC8	706704	FALSE	TRUE	2781	GNAZ	P19086		FALSE	FALSE	FALSE	TRUE	0	2
SLC22A6	F7GJJ2	718377	FALSE	TRUE	9356	SLC22A6	Q4U2R8		TRUE	FALSE	FALSE	TRUE	1	2
SLC22A8	F7GJL4	718363	FALSE	TRUE	9376	SLC22A8	Q8TCC7		TRUE	FALSE	FALSE	TRUE	1	2
POPDC3	F7GJR7	696377	FALSE	TRUE	64208	POPDC3	Q9HBV1		FALSE	FALSE	FALSE	TRUE	0	2
BVES	F7GJS4	696255	FALSE	TRUE	11149	BVES	Q8NE79	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	2
EPHB6	F7GJU4	704886	FALSE	TRUE	2051	EPHB6	O15197		TRUE	FALSE	FALSE	TRUE	1	2
GNAI2	F7GK45;I0FJU1	703881;703780	FALSE	TRUE	2779;2771	GNAT1;GNAI2	P11488;P04899		FALSE	FALSE	FALSE	TRUE	0	2
PARM1	F7GKZ0	701942	FALSE	TRUE	25849	PARM1	Q6UWI2	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	2
REM2	F7GLC3	712572	FALSE	TRUE	161253	REM2	Q8IYK8		FALSE	FALSE	FALSE	TRUE	0	2
TDP1	F7GLF5	695338	FALSE	TRUE	55775	TDP1	Q9NUW8		FALSE	FALSE	FALSE	TRUE	0	2
TM2D1	F7GLG5	694282	FALSE	TRUE	83941	TM2D1	Q9BX74	1 - high confidence	FALSE	FALSE	FALSE	TRUE	1	2
HAS3	F7GLN9	704121	FALSE	TRUE	3038	HAS3	O00219		FALSE	FALSE	FALSE	TRUE	0	2
SLITRK3	F7GMP9	700660	FALSE	TRUE	22865	SLITRK3	O94933	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	2
ZDHHC2	F7GMT9	710001	FALSE	TRUE	51201	ZDHHC2	Q9UIJ5		FALSE	FALSE	FALSE	TRUE	0	2
CHRNB2	F7GMZ4;I2CTM4	716830	TRUE	TRUE	1141	CHRNB2	P17787		TRUE	TRUE	TRUE	TRUE	4	2
UBA52	F7GN03	720243	FALSE	TRUE	7311	UBA52	P62987		FALSE	FALSE	FALSE	TRUE	0	2
CTNNB1	F7GNE4	574265	FALSE	TRUE	1499	CTNNB1	P35222		FALSE	FALSE	FALSE	TRUE	0	2
AOC2	F7GP69	100431015	FALSE	TRUE	314	AOC2	O75106		FALSE	FALSE	FALSE	TRUE	0	2
SNAP47	F7GP77	696700	FALSE	TRUE	116841	SNAP47	Q5SQN1		FALSE	FALSE	FALSE	TRUE	0	2
FZD2	F7GPB5	712381	FALSE	TRUE	2535	FZD2	Q14332		TRUE	FALSE	FALSE	TRUE	1	2
RALA	F7GPM1	703440	TRUE	TRUE	5898	RALA	P11233		FALSE	TRUE	TRUE	TRUE	3	2
NT5E	F7GPZ7	696509	FALSE	TRUE	4907	NT5E	P21589	1 - high confidence	TRUE	FALSE	TRUE	TRUE	3	2
NGFR	F7GQ23	574304	TRUE	TRUE	4804	NGFR	P08138		TRUE	TRUE	TRUE	TRUE	4	2
GJB4	F7GQL5	710994	FALSE	TRUE	127534	GJB4	Q9NTQ9		TRUE	TRUE	FALSE	TRUE	2	2
GJB5	F7GQL8	711078	FALSE	TRUE	2709	GJB5	O95377		TRUE	TRUE	FALSE	TRUE	2	2
GRIN1	F7GR67	574380	FALSE	TRUE	2902	GRIN1	Q05586		TRUE	TRUE	TRUE	TRUE	3	2
PCDHB4	F7GRK2	700373	FALSE	TRUE	56131	PCDHB4	Q9Y5E5		TRUE	TRUE	FALSE	TRUE	2	2
RGP1	F7GRM3	695936	FALSE	TRUE	9827	RGP1	Q92546		FALSE	FALSE	FALSE	TRUE	0	2
DAB2	F7GRX9;F7GRY1;G7MV49	694349	FALSE	TRUE	1601	DAB2	P98082		FALSE	FALSE	FALSE	TRUE	0	2
GJA5	F7GSB4	701163	FALSE	TRUE	2702	GJA5	P36382		FALSE	TRUE	FALSE	TRUE	1	2
STEAP4	F7GSM4	705096	FALSE	TRUE	79689	STEAP4	Q687X5	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	2
SRI	F7GSM8	705215	FALSE	TRUE	6717	SRI	P30626		FALSE	FALSE	FALSE	TRUE	0	2
HSP90AB1	F7GST0;F7GST2	702293;703031	TRUE	TRUE	3326;2030	HSP90AB1;SLC29A1	P08238;Q99808	3 - unspecific;1 - high confidence	TRUE	FALSE	TRUE	TRUE	4	2
OR3A1	F7GSU7	721435	FALSE	TRUE	4994	OR3A1	P47881		TRUE	FALSE	FALSE	TRUE	1	2
OR2B3	F7GT01	708747	FALSE	TRUE	442184	OR2B3	O76000		TRUE	FALSE	FALSE	TRUE	1	2
SIT1	F7GT19	697087	FALSE	TRUE	27240	SIT1	Q9Y3P8		TRUE	FALSE	FALSE	TRUE	1	2
SLITRK6	F7GT29	699338	TRUE	TRUE	84189	SLITRK6	Q9H5Y7	1 - high confidence	TRUE	FALSE	TRUE	TRUE	4	2
OR4F6	F7GTD4	699304	FALSE	TRUE	390648	OR4F6	Q8NGB9		TRUE	FALSE	FALSE	TRUE	1	2
GPR50	F7GTE4	703817	FALSE	TRUE	9248	GPR50	Q13585		TRUE	FALSE	FALSE	TRUE	1	2
ATP6V0D2	F7GTJ4	693838	FALSE	TRUE	245972	ATP6V0D2	Q8N8Y2		FALSE	FALSE	FALSE	TRUE	0	2
CXCR7	F7GTL4	694428	TRUE	TRUE	57007	ACKR3	P25106	1 - high confidence	TRUE	FALSE	TRUE	TRUE	4	2
OR2F1	F7GTL8	707900	FALSE	TRUE	26211	OR2F1	Q13607		TRUE	FALSE	FALSE	TRUE	1	2
GLRA1	F7GTN8	713940	TRUE	TRUE	2741	GLRA1	P23415		TRUE	TRUE	TRUE	TRUE	4	2
SLC51A	F7GU27	711340	FALSE	TRUE	200931	SLC51A	Q86UW1		TRUE	FALSE	FALSE	TRUE	1	2
CCR4	F7GUA3	705457	TRUE	TRUE	1233	CCR4	P51679	1 - high confidence	TRUE	TRUE	TRUE	TRUE	5	2
FER	F7GUD3	711220	FALSE	TRUE	2241	FER	P16591		FALSE	FALSE	FALSE	TRUE	0	2
TNFRSF13B	F7GUL9	574200	FALSE	TRUE	23495	TNFRSF13B	O14836	2 - putative	TRUE	TRUE	FALSE	TRUE	3	2
CDH9	F7GUW1	694989	TRUE	TRUE	1007	CDH9	Q9ULB4	1 - high confidence	TRUE	FALSE	TRUE	TRUE	4	2
TMEM114	F7GVF1	708628	FALSE	TRUE	283953	TMEM114	B3SHH9		TRUE	FALSE	FALSE	TRUE	1	2
GNRHR	F7GVQ3	711577	FALSE	TRUE	2798	GNRHR	P30968		TRUE	FALSE	FALSE	TRUE	1	2
FYB1	F7GVT1;F7GW10	693951	FALSE	TRUE	2533	FYB1	O15117		FALSE	FALSE	FALSE	TRUE	0	2
TBC1D10C	F7GWK4	712270	FALSE	TRUE	374403	TBC1D10C	Q8IV04		FALSE	FALSE	FALSE	TRUE	0	2
KCNC1	F7GWN3	696106	FALSE	TRUE	3746	KCNC1	P48547		FALSE	FALSE	TRUE	TRUE	1	2
RHOJ	F7GWQ8	705603	FALSE	TRUE	57381	RHOJ	Q9H4E5		FALSE	FALSE	FALSE	TRUE	0	2
GPR65	F7GWW3	693449	FALSE	TRUE	8477	GPR65	Q8IYL9	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	2
SEMA6D	F7GXZ9;I2CTC3	713885	FALSE	TRUE	80031	SEMA6D	Q8NFY4		TRUE	FALSE	TRUE	TRUE	2	2
ATP1B1	F7GY84	700443	FALSE	TRUE	481	ATP1B1	P05026	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	2
DAAM1	F7GYE9;F7GYF3	701706	FALSE	TRUE	23002	DAAM1	Q9Y4D1		FALSE	FALSE	FALSE	TRUE	0	2
MC4R	F7GYJ1	698596	FALSE	TRUE	4160	MC4R	P32245		TRUE	FALSE	FALSE	TRUE	1	2
TMEM88	F7GYT4	716381	FALSE	TRUE	92162	TMEM88	Q6PEY1		FALSE	FALSE	FALSE	TRUE	0	2
PLPPR1	F7GYU9	714164	FALSE	TRUE	54886	PLPPR1	Q8TBJ4		TRUE	FALSE	FALSE	TRUE	1	2
OCLN	F7GZ00	700504	FALSE	TRUE	100506658	OCLN	Q16625		FALSE	FALSE	FALSE	TRUE	0	2
EFNA5	F7GZC7	704351	TRUE	TRUE	1946	EFNA5	P52803	1 - high confidence	TRUE	TRUE	TRUE	TRUE	5	2
DNAJC1	F7GZD6	704151	FALSE	TRUE	64215	DNAJC1	Q96KC8		FALSE	FALSE	FALSE	TRUE	0	2
DCT	F7GZI7	694577	FALSE	TRUE	1638	DCT	P40126	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	2
AMPH	F7GZS0;F7GZS4	704559	FALSE	TRUE	273	AMPH	P49418		FALSE	FALSE	FALSE	TRUE	0	2
PDE4D	F7GZT2;F7GZV2;F7GZV4	712180	FALSE	TRUE	5144	PDE4D	Q08499		FALSE	FALSE	FALSE	TRUE	0	2
CLDN12	F7GZX3	704058	FALSE	TRUE	9069	CLDN12	P56749	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	2
GRM2	F7H091	700214	FALSE	TRUE	2912	GRM2	Q14416		TRUE	FALSE	FALSE	TRUE	1	2
OR10G2	F7H0B8	708692	FALSE	TRUE	26534				FALSE	FALSE	FALSE	FALSE	0	1
SIRT2	F7H1P7;H9YXU3	100425019	FALSE	TRUE	22933	SIRT2	Q8IXJ6		FALSE	FALSE	FALSE	TRUE	0	2
SLC12A6	F7H2L1;H9YWV0;I0FI98	697536	FALSE	TRUE	9990	SLC12A6	Q9UHW9	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	2
SLC41A2	F7H2Y4	700939	FALSE	TRUE	84102	SLC41A2	Q96JW4		TRUE	FALSE	FALSE	TRUE	1	2
CSTA	F7H310	714547	FALSE	TRUE	1475	CSTA	P01040		FALSE	FALSE	FALSE	TRUE	0	2
OLFM3	F7H3M5;F7HKM5	712685	FALSE	TRUE	118427	OLFM3	Q96PB7		FALSE	FALSE	FALSE	TRUE	0	2
MME	F7H3Y6	707667	FALSE	TRUE	4311	MME	P08473	1 - high confidence	TRUE	FALSE	TRUE	TRUE	3	2
ASIC1	F7H4L2	713320	FALSE	TRUE	41	ASIC1	P78348	1 - high confidence	TRUE	FALSE	TRUE	TRUE	3	2
STX2	F7H4N5	718628	FALSE	TRUE	2054	STX2	P32856		FALSE	TRUE	FALSE	TRUE	1	2
BMPR1A	F7H4T8	696898	FALSE	TRUE	657	BMPR1A	P36894		TRUE	FALSE	TRUE	TRUE	2	2
EMP3	F7H5H1	717867	FALSE	TRUE	2014	EMP3	P54852	2 - putative	TRUE	FALSE	FALSE	TRUE	2	2
C5AR2	F7H5Z8	717209	FALSE	TRUE	27202	C5AR2	Q9P296		TRUE	FALSE	FALSE	TRUE	1	2
NEXN	F7H6A4	710960	FALSE	TRUE	91624	NEXN	Q0ZGT2		FALSE	FALSE	FALSE	TRUE	0	2
MAP3K7	F7H6S1;F7H6S6	703101	FALSE	TRUE	6885	MAP3K7	O43318		FALSE	FALSE	FALSE	TRUE	0	2
NPBWR1	F7H731	710519	FALSE	TRUE	2831	NPBWR1	P48145		TRUE	FALSE	FALSE	TRUE	1	2
AIP	F7H7B6	711814	FALSE	TRUE	9049				FALSE	FALSE	FALSE	FALSE	0	1
RHOBTB3	F7H8M7	702554	FALSE	TRUE	22836	RHOBTB3	O94955		FALSE	FALSE	FALSE	TRUE	0	2
TSPAN33	F7H8W3	703028	TRUE	TRUE	340348	TSPAN33	Q86UF1	2 - putative	TRUE	FALSE	TRUE	TRUE	4	2
HYAL2	F7H9X1	702484	FALSE	TRUE	8692	HYAL2	Q12891	1 - high confidence	TRUE	TRUE	TRUE	TRUE	4	2
TSPAN2	F7HA08	709463	FALSE	TRUE	10100	TSPAN2	O60636	2 - putative	TRUE	FALSE	FALSE	TRUE	2	2
LOC694442	F7HA59	694442	FALSE	TRUE	5100	PCDH8	O95206		TRUE	FALSE	FALSE	TRUE	1	2
LAT2	F7HAF6	693676	FALSE	TRUE	7462	LAT2	Q9GZY6		FALSE	FALSE	FALSE	TRUE	0	2
GRID1	F7HBB4	697629	FALSE	TRUE	2894	GRID1	Q9ULK0	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	2
SLC22A13	F7HBI4	696240	FALSE	TRUE	9390	SLC22A13	Q9Y226		TRUE	FALSE	FALSE	TRUE	1	2
LTK	F7HBY2	710624	FALSE	TRUE	4058	LTK	P29376		TRUE	FALSE	FALSE	TRUE	1	2
RGS2	F7HBZ1	712617	FALSE	TRUE	5997	RGS2	P41220		FALSE	FALSE	FALSE	TRUE	0	2
SEMA3F	F7HC49	703995	FALSE	TRUE	6405	SEMA3F	Q13275		FALSE	FALSE	FALSE	TRUE	0	2
LPXN	F7HC66	702033	FALSE	TRUE	9404	LPXN	O60711		FALSE	TRUE	FALSE	TRUE	1	2
OR5B21	F7HC70	702145	FALSE	TRUE	219968	OR5B21	A6NL26		TRUE	FALSE	FALSE	TRUE	1	2
GRPR	F7HCY5	574339	FALSE	TRUE	2925	GRPR	P30550		TRUE	FALSE	FALSE	TRUE	1	2
CFAP126	F7HDW9	720310	FALSE	TRUE	257177	CFAP126	Q5VTH2		FALSE	FALSE	FALSE	TRUE	0	2
SLC11A2	F7HDZ6;H9Z9D3	693986	FALSE	TRUE	4891	SLC11A2	P49281	2 - putative	TRUE	TRUE	TRUE	TRUE	4	2
IKZF3	F7HEC7	698083	FALSE	TRUE	22806	IKZF3	Q9UKT9		FALSE	FALSE	FALSE	TRUE	0	2
DSC1	F7HEJ3	705332	FALSE	TRUE	1823	DSC1	Q08554		TRUE	TRUE	FALSE	TRUE	2	2
EPHA8	F7HEL6	708378	FALSE	TRUE	2046	EPHA8	P29322		TRUE	FALSE	FALSE	TRUE	1	2
ABCC8	F7HFY4	654490	FALSE	TRUE	6833	ABCC8	Q09428		FALSE	FALSE	FALSE	TRUE	0	2
KCNS3	F7HGM9	700065	FALSE	TRUE	3790	KCNS3	Q9BQ31		FALSE	FALSE	FALSE	TRUE	0	2
FSHR	F7HGN1	716123	TRUE	TRUE	2492	FSHR	P23945		TRUE	TRUE	FALSE	TRUE	3	2
SLC17A5	F7HGP8;G7MPQ9	716100	FALSE	TRUE	26503	SLC17A5	Q9NRA2		TRUE	FALSE	FALSE	TRUE	1	2
RAB11FIP4	F7HGQ6	717629	FALSE	TRUE	84440	RAB11FIP4	Q86YS3		FALSE	FALSE	FALSE	TRUE	0	2
LIN7A	F7HGT6	697557	FALSE	TRUE	8825	LIN7A	O14910		FALSE	FALSE	FALSE	TRUE	0	2
DFFA	F7HGW2	713544	FALSE	TRUE	1676	DFFA	O00273		FALSE	FALSE	FALSE	TRUE	0	2
SHANK1	F7HHF0	719673	FALSE	TRUE	50944	SHANK1	Q9Y566		FALSE	FALSE	FALSE	TRUE	0	2
EFNB2	F7HHG1	711288	FALSE	TRUE	1948	EFNB2	P52799	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	2
KLRD1	F7HHM0;Q9MZK9	574145	TRUE	TRUE	3824	KLRD1	Q13241		FALSE	TRUE	TRUE	TRUE	3	2
UPK1A	F7HHP8	710131	FALSE	TRUE	11045	UPK1A	O00322		TRUE	FALSE	TRUE	TRUE	2	2
OR1Q1	F7HHW9	697695	FALSE	TRUE	158131	OR1Q1	Q15612		TRUE	FALSE	FALSE	TRUE	1	2
ABHD6	F7HIR3	702384	FALSE	TRUE	57406	ABHD6	Q9BV23		FALSE	FALSE	FALSE	TRUE	0	2
UNC5C	F7HIS3	705591	FALSE	TRUE	8633	UNC5C	O95185	1 - high confidence	TRUE	FALSE	TRUE	TRUE	3	2
GPR75	F7HIV5	100426871	FALSE	TRUE	10936	GPR75	O95800		TRUE	FALSE	FALSE	TRUE	1	2
COG3	F7HJH6	702375	FALSE	TRUE	83548	COG3	Q96JB2		FALSE	FALSE	FALSE	TRUE	0	2
ICAM4	F7HJJ6	712354	FALSE	TRUE	3386	ICAM4	Q14773		TRUE	FALSE	FALSE	TRUE	1	2
MAP11	F7HJL4	711262	FALSE	TRUE	55262	MAP11	Q8WVR3		FALSE	FALSE	FALSE	TRUE	0	2
DDR2	F7HJQ2	720124	FALSE	TRUE	4921	DDR2	Q16832	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	2
SLC39A8	F7HKH5	710142	FALSE	TRUE	64116	SLC39A8	Q9C0K1	2 - putative	TRUE	FALSE	FALSE	TRUE	2	2
OR6C1	F7HKY2	707644	FALSE	TRUE	390321	OR6C1	Q96RD1		TRUE	FALSE	FALSE	TRUE	1	2
KCNA10	F7HL26	702008	FALSE	TRUE	3744	KCNA10	Q16322		FALSE	FALSE	FALSE	TRUE	0	2
ARHGEF39	F7HL50	696846	FALSE	TRUE	84904	ARHGEF39	Q8N4T4		FALSE	FALSE	FALSE	TRUE	0	2
LRRC8C	F7HLE0	696086	FALSE	TRUE	84230	LRRC8C	Q8TDW0	2 - putative	FALSE	FALSE	FALSE	TRUE	1	2
PHB	F7HLX2	699334	TRUE	TRUE	5245	PHB	P35232		FALSE	FALSE	TRUE	TRUE	2	2
GPR17	F7HM53	699576	FALSE	TRUE	2840	GPR17	Q13304		TRUE	FALSE	FALSE	TRUE	1	2
FRMD6	F7HM79;F7HM82	707266	FALSE	TRUE	122786	FRMD6	Q96NE9		FALSE	FALSE	FALSE	TRUE	0	2
SLC4A8	F7HME6	695616	FALSE	TRUE	9498	SLC4A8	Q2Y0W8		TRUE	FALSE	FALSE	TRUE	1	2
NRCAM	F7HMK0	574228	FALSE	TRUE	4897	NRCAM	Q92823	1 - high confidence	TRUE	TRUE	TRUE	TRUE	4	2
MLKL	F7HMN7	710316	FALSE	TRUE	197259	MLKL	Q8NB16		FALSE	FALSE	FALSE	TRUE	0	2
DCBLD2	F7HMP8	700151	TRUE	TRUE	131566	DCBLD2	Q96PD2	1 - high confidence	TRUE	TRUE	TRUE	TRUE	5	2
SCN2A	F7HMW2;F7HMY2	703298	FALSE	TRUE	6326	SCN2A	Q99250	2 - putative	TRUE	FALSE	FALSE	TRUE	2	2
MMGT1	F7HN17	710338	FALSE	TRUE	93380	MMGT1	Q8N4V1	1 - high confidence	FALSE	FALSE	FALSE	TRUE	1	2
TMEM170B	F7HN50	699495	FALSE	TRUE	100113407	TMEM170B	Q5T4T1		FALSE	FALSE	FALSE	TRUE	0	2
SEMA3C	F7HNG1	708633	FALSE	TRUE	10512	SEMA3C	Q99985	1 - high confidence	FALSE	FALSE	FALSE	TRUE	1	2
TAMALIN	F7HNT2	696547	FALSE	TRUE	160622	TAMALIN	Q7Z6J2		FALSE	FALSE	FALSE	TRUE	0	2
PLGRKT	F7HNT6	693286	FALSE	TRUE	55848	PLGRKT	Q9HBL7		FALSE	FALSE	FALSE	TRUE	0	2
SLC6A12	F7HP51	705780	FALSE	TRUE	6539	SLC6A12	P48065		TRUE	FALSE	FALSE	TRUE	1	2
C1QBP	F7HPK9	711817	TRUE	TRUE	708	C1QBP	Q07021		FALSE	FALSE	TRUE	TRUE	2	2
S1PR2	F7HPM1	712143	FALSE	TRUE	9294	S1PR2	O95136	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	2
CDH12	F7HPS8	693440	TRUE	TRUE	1010	CDH12	P55289		TRUE	FALSE	TRUE	TRUE	3	2
PCDH18	F7HPU3	698420	FALSE	TRUE	54510	PCDH18	Q9HCL0	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	2
HTR2B	F7HQF4	711808	FALSE	TRUE	3357	HTR2B	P41595	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	2
GPR173	F7HQI3	698645	FALSE	TRUE	54328	GPR173	Q9NS66		TRUE	FALSE	FALSE	TRUE	1	2
ADGRL3	F7HQJ6	712601	FALSE	TRUE	23284	ADGRL3	Q9HAR2		TRUE	FALSE	FALSE	TRUE	1	2
AMER2	F7HQM9	708730	FALSE	TRUE	219287	AMER2	Q8N7J2		FALSE	FALSE	FALSE	TRUE	0	2
NOXO1	F7HQX3	694059	FALSE	TRUE	124056	NOXO1	Q8NFA2		FALSE	FALSE	FALSE	TRUE	0	2
NOTCH1	F7HQZ9	709947	TRUE	TRUE	4851	NOTCH1	P46531	1 - high confidence	TRUE	FALSE	TRUE	TRUE	4	2
SCARA5	F7HRA1	713377	FALSE	TRUE	286133	SCARA5	Q6ZMJ2	1 - high confidence	TRUE	TRUE	TRUE	TRUE	4	2
RAB42	F7HRV0	720282	FALSE	TRUE	115273	RAB42	Q8N4Z0		FALSE	FALSE	FALSE	TRUE	0	2
PDGFRA	F7HS19;F7HS24;G7MTB0	697725;697002	TRUE	TRUE	81608;5156	PDGFRA	P16234	1 - high confidence	TRUE	FALSE	TRUE	TRUE	4	2
KCNB1	F7HS63	703520	FALSE	TRUE	3745	KCNB1	Q14721		FALSE	FALSE	FALSE	TRUE	0	2
SLC29A3	F7HSE2	709682	FALSE	TRUE	55315	SLC29A3	Q9BZD2		TRUE	FALSE	FALSE	TRUE	1	2
LMBR1	F7HSP6	719766	FALSE	TRUE	64327	LMBR1	Q8WVP7		TRUE	FALSE	FALSE	TRUE	1	2
MRPL44	F7HSW7	677716	FALSE	TRUE	65080	MRPL44	Q9H9J2		FALSE	FALSE	FALSE	TRUE	0	2
SLC16A7	F7HT13	716540	FALSE	TRUE	9194	SLC16A7	O60669		TRUE	FALSE	FALSE	TRUE	1	2
ATP6V1A	F7HT50	709958	FALSE	TRUE	523	ATP6V1A	P38606		FALSE	FALSE	FALSE	TRUE	0	2
PTGDR	F7HTJ3	707918	FALSE	TRUE	5729	PTGDR	Q13258		TRUE	FALSE	FALSE	TRUE	1	2
PTGER2	F7HTJ6	708024	FALSE	TRUE	5732	PTGER2	P43116	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	2
ADSS2	F7HTL0	713580	FALSE	TRUE	159	ADSS2	P30520		FALSE	FALSE	FALSE	TRUE	0	2
CHRM1	F7HUF6;P56489	574362	FALSE	TRUE	1128	CHRM1	P11229		TRUE	FALSE	FALSE	TRUE	1	2
