Entry	Status	Protein names	Gene names  (primary )	Gene names	Annotation	Keywords	Gene ontology (cellular component)
A0A1D5R291	unreviewed	Adrenoceptor alpha 1A	ADRA1A	ADRA1A	3 out of 5	Cell membrane;G-protein coupled receptor;Membrane;Receptor;Reference proteome;Transducer;Transmembrane;Transmembrane helix	cytoplasm [GO:0005737]; integral component of membrane [GO:0016021]; nuclear membrane [GO:0031965]; plasma membrane [GO:0005886]
A0A1D5QV36	unreviewed	Membrane associated guanylate kinase, WW and PDZ domain containing 2	MAGI2	MAGI2	3 out of 5	Reference proteome	bicellular tight junction [GO:0005923]; cell-cell junction [GO:0005911]; cytoplasm [GO:0005737]; dendrite [GO:0030425]; nucleus [GO:0005634]; plasma membrane [GO:0005886]
A0A5F7ZX37	unreviewed	Glypican 4	GPC4	GPC4	1 out of 5	GPI-anchor;Glycoprotein;Heparan sulfate;Lipoprotein;Membrane;Proteoglycan;Reference proteome	anchored component of plasma membrane [GO:0046658]; collagen-containing extracellular matrix [GO:0062023]
F6VW25	unreviewed	Leucine rich repeat containing 19	LRRC19	LRRC19	2 out of 5	Leucine-rich repeat;Membrane;Reference proteome;Repeat;Signal;Transmembrane;Transmembrane helix	integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]
F6U3F4	unreviewed	Collagen type XXV alpha 1 chain	COL25A1	COL25A1	1 out of 5	Membrane;Reference proteome;Transmembrane;Transmembrane helix	extracellular space [GO:0005615]; integral component of plasma membrane [GO:0005887]
F7EZG5	unreviewed	Transmembrane channel-like protein	TMC7	TMC7	1 out of 5	Membrane;Reference proteome;Transmembrane;Transmembrane helix	integral component of plasma membrane [GO:0005887]
F6QSQ3	unreviewed	Ezrin	EZR	EZR	5 out of 5	Reference proteome	actin filament [GO:0005884]; brush border [GO:0005903]; cell [GO:0005623]; ciliary basal body [GO:0036064]; cytoplasmic side of apical plasma membrane [GO:0098592]; cytosol [GO:0005829]; endosome [GO:0005768]; extrinsic component of membrane [GO:0019898]; fibrillar center [GO:0001650]; filopodium [GO:0030175]; focal adhesion [GO:0005925]; immunological synapse [GO:0001772]; invadopodium [GO:0071437]; microvillus [GO:0005902]; perinuclear region of cytoplasm [GO:0048471]; plasma membrane raft [GO:0044853]; protein-containing complex [GO:0032991]; ruffle [GO:0001726]; uropod [GO:0001931]
F7HSG8	unreviewed	Mitoguardin 2	MIGA2	MIGA2	1 out of 5	Reference proteome	integral component of plasma membrane [GO:0005887]
F7C602	unreviewed	Solute carrier family 30 member 4	SLC30A4	SLC30A4	2 out of 5	Reference proteome	integral component of membrane [GO:0016021]; late endosome [GO:0005770]; membrane [GO:0016020]; plasma membrane [GO:0005886]
F6WG11	unreviewed	Potassium voltage-gated channel subfamily A member 5	KCNA5	KCNA5	3 out of 5	Ion channel;Ion transport;Membrane;Potassium;Potassium channel;Potassium transport;Reference proteome;Transmembrane;Transmembrane helix;Transport;Voltage-gated channel	cell surface [GO:0009986]; integral component of membrane [GO:0016021]; intercalated disc [GO:0014704]; membrane raft [GO:0045121]; voltage-gated potassium channel complex [GO:0008076]
A0A1D5QQH8	unreviewed	Germ cell associated 1	GSG1	GSG1	1 out of 5	Membrane;Reference proteome;Transmembrane;Transmembrane helix	integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]
A0A5F7ZFV6	unreviewed	Kit ligand (c-Kit ligand)	KITLG	KITLG	2 out of 5	Disulfide bond;Growth factor;Membrane;Reference proteome;Signal;Transmembrane;Transmembrane helix	integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]
A0A5F8AAP6	unreviewed	Uncharacterized protein	LOC698874	LOC698874	2 out of 5	Calcium;Cell adhesion;Cell membrane;Membrane;Reference proteome;Repeat;Signal;Transmembrane;Transmembrane helix	integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]
A0A1D5QX54	unreviewed	Uncharacterized protein	LDLR	LDLR	5 out of 5	Disulfide bond;EGF-like domain;Membrane;Reference proteome;Repeat;Signal;Transmembrane;Transmembrane helix	apical part of cell [GO:0045177]; basolateral plasma membrane [GO:0016323]; cell [GO:0005623]; clathrin-coated pit [GO:0005905]; early endosome [GO:0005769]; external side of plasma membrane [GO:0009897]; Golgi apparatus [GO:0005794]; integral component of membrane [GO:0016021]; late endosome [GO:0005770]; lysosome [GO:0005764]; PCSK9-LDLR complex [GO:1990666]; receptor complex [GO:0043235]; somatodendritic compartment [GO:0036477]; sorting endosome [GO:0097443]
F7HEL6	unreviewed	EPH receptor A8	EPHA8	EPHA8	3 out of 5	ATP-binding;Kinase;Membrane;Nucleotide-binding;Receptor;Reference proteome;Repeat;Transferase;Transmembrane;Transmembrane helix;Tyrosine-protein kinase	integral component of plasma membrane [GO:0005887]; neuron projection [GO:0043005]; receptor complex [GO:0043235]
F7AT89	unreviewed	Uncharacterized protein			3 out of 5	Cell junction;Cell membrane;Disulfide bond;Ion channel;Ion transport;Ligand-gated ion channel;Membrane;Postsynaptic cell membrane;Receptor;Reference proteome;Signal;Synapse;Transmembrane;Transmembrane helix;Transport	acetylcholine-gated channel complex [GO:0005892]; integral component of plasma membrane [GO:0005887]; neuron projection [GO:0043005]; postsynaptic membrane [GO:0045211]; synapse [GO:0045202]
A0A1D5Q7G2	unreviewed	NEDD4 like E3 ubiquitin protein ligase	NEDD4L	NEDD4L	3 out of 5	Reference proteome;Transferase;Ubl conjugation pathway	plasma membrane [GO:0005886]
A0A5F8A9D5	unreviewed	G_PROTEIN_RECEP_F1_2 domain-containing protein	OR7E24	OR7E24	2 out of 5	Cell membrane;G-protein coupled receptor;Membrane;Olfaction;Receptor;Reference proteome;Sensory transduction;Transducer;Transmembrane;Transmembrane helix	integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]
F7FIC2	unreviewed	Crumbs cell polarity complex component 1	CRB1	CRB1	3 out of 5	Disulfide bond;EGF-like domain;Membrane;Reference proteome;Repeat;Signal;Transmembrane;Transmembrane helix	adherens junction [GO:0005912]; integral component of membrane [GO:0016021]; microvillus [GO:0005902]; plasma membrane [GO:0005886]; protein-containing complex [GO:0032991]
A0A5F7Z7G7	unreviewed	Solute carrier organic anion transporter family member	SLCO1A2	SLCO1A2	2 out of 5	Coiled coil;Ion transport;Membrane;Reference proteome;Signal;Transmembrane;Transmembrane helix;Transport	integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]
F7FQW7	unreviewed	Uncharacterized protein	ADIPOR1	ADIPOR1	1 out of 5	Membrane;Reference proteome;Transmembrane;Transmembrane helix	integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]
F7GL26	unreviewed	PAS domain-containing protein	KCNH1	KCNH1	1 out of 5	Membrane;Reference proteome;Transmembrane;Transmembrane helix	integral component of plasma membrane [GO:0005887]
A0A5F8AAC1	unreviewed	Olfactory receptor	OR1I1	OR1I1	2 out of 5	Cell membrane;G-protein coupled receptor;Membrane;Olfaction;Receptor;Reference proteome;Sensory transduction;Transducer;Transmembrane;Transmembrane helix	integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]
F6QJR2	unreviewed	C-C chemokine receptor type 1	CCR1	CCR1	3 out of 5	G-protein coupled receptor;Membrane;Receptor;Reference proteome;Transducer;Transmembrane;Transmembrane helix	cell [GO:0005623]; cytoplasm [GO:0005737]; external side of plasma membrane [GO:0009897]; integral component of membrane [GO:0016021]
F7H3G7	unreviewed	Uncharacterized protein			5 out of 5	Immunoglobulin domain;Membrane;Reference proteome;Signal;Transmembrane;Transmembrane helix	cytoplasm [GO:0005737]; external side of plasma membrane [GO:0009897]; integral component of membrane [GO:0016021]
F7HRN3	unreviewed	Zinc and ring finger 3	ZNRF3	ZNRF3	2 out of 5	Membrane;Metal-binding;Reference proteome;Transmembrane;Transmembrane helix;Zinc;Zinc-finger	integral component of plasma membrane [GO:0005887]
F7BSS7	unreviewed	Otoferlin	OTOF	OTOF	2 out of 5	Coiled coil;Membrane;Reference proteome;Transmembrane;Transmembrane helix	integral component of membrane [GO:0016021]; presynaptic active zone membrane [GO:0048787]; synaptic vesicle membrane [GO:0030672]
F7CFH7	unreviewed	Neuroligin-4, X-linked	NLGN4X	NLGN4X	1 out of 5	Membrane;Reference proteome;Transmembrane;Transmembrane helix	integral component of plasma membrane [GO:0005887]; synapse [GO:0045202]
F6VDN0	unreviewed	Polycystin 1 like 3, transient receptor potential channel interacting	PKD1L3	PKD1L3	2 out of 5	Membrane;Reference proteome;Signal;Transmembrane;Transmembrane helix	integral component of membrane [GO:0016021]; membrane [GO:0016020]; plasma membrane [GO:0005886]
A0A5K1UBA0	unreviewed	Sodium voltage-gated channel beta subunit 2	SCN2B	SCN2B	1 out of 5	Membrane;Reference proteome;Transmembrane;Transmembrane helix	voltage-gated sodium channel complex [GO:0001518]
A0A1D5QQJ0	unreviewed	GRAM domain containing 1B	GRAMD1B	GRAMD1B	2 out of 5	Membrane;Reference proteome;Transmembrane;Transmembrane helix	endoplasmic reticulum membrane [GO:0005789]; endoplasmic reticulum-plasma membrane contact site [GO:0140268]; integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]
F7HSV5	unreviewed	Opsin 1, long wave sensitive	OPN1LW	OPN1LW	2 out of 5	Chromophore;Disulfide bond;G-protein coupled receptor;Membrane;Photoreceptor protein;Receptor;Reference proteome;Retinal protein;Sensory transduction;Transducer;Transmembrane;Transmembrane helix	integral component of plasma membrane [GO:0005887]; photoreceptor outer segment [GO:0001750]
F6S5B8	unreviewed	Olfactory receptor	OR6C4	OR6C4	2 out of 5	Cell membrane;G-protein coupled receptor;Membrane;Olfaction;Receptor;Reference proteome;Sensory transduction;Transducer;Transmembrane;Transmembrane helix	integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]
F7HDR7	unreviewed	P2X purinoceptor	P2RX1	P2RX1	3 out of 5	Ion channel;Ion transport;Ligand-gated ion channel;Membrane;Receptor;Reference proteome;Transmembrane;Transmembrane helix;Transport	external side of plasma membrane [GO:0009897]; integral component of nuclear inner membrane [GO:0005639]; integral component of plasma membrane [GO:0005887]; postsynaptic membrane [GO:0045211]
F6R0E5	unreviewed	Lutropin-choriogonadotropic hormone receptor	LHCGR	LHCGR	4 out of 5	Cell membrane;G-protein coupled receptor;Leucine-rich repeat;Membrane;Receptor;Reference proteome;Repeat;Signal;Transducer;Transmembrane;Transmembrane helix	integral component of plasma membrane [GO:0005887]
F7GWF5	unreviewed	Desmoglein 2	DSG2	DSG2	3 out of 5	Calcium;Membrane;Reference proteome;Repeat;Signal;Transmembrane;Transmembrane helix	desmosome [GO:0030057]; integral component of membrane [GO:0016021]; intercalated disc [GO:0014704]; intracellular membrane-bounded organelle [GO:0043231]; plasma membrane [GO:0005886]
F6UL23	unreviewed	CD34 molecule	CD34	CD34	5 out of 5	Membrane;Reference proteome;Signal;Transmembrane;Transmembrane helix	apical plasma membrane [GO:0016324]; basal plasma membrane [GO:0009925]; cytoplasm [GO:0005737]; external side of plasma membrane [GO:0009897]; glomerular endothelium fenestra [GO:0036053]; intercellular bridge [GO:0045171]; lysosome [GO:0005764]; perinuclear region of cytoplasm [GO:0048471]; plasma membrane [GO:0005886]
F6PM20	unreviewed	Potassium channel tetramerization domain containing 7	KCTD7	KCTD7	2 out of 5	Reference proteome	cell [GO:0005623]; cytoplasm [GO:0005737]; plasma membrane [GO:0005886]
F6SYE8	unreviewed	5-hydroxytryptamine receptor 3C	HTR3C	HTR3C	2 out of 5	Ion channel;Ion transport;Membrane;Reference proteome;Signal;Transmembrane;Transmembrane helix;Transport	integral component of plasma membrane [GO:0005887]; neuron projection [GO:0043005]; synapse [GO:0045202]
F6RGT3	unreviewed	SH2B adaptor protein 2	SH2B2	SH2B2	2 out of 5	Reference proteome;SH2 domain	actin filament [GO:0005884]; plasma membrane [GO:0005886]; ruffle [GO:0001726]; stress fiber [GO:0001725]
A0A1D5R0B2	unreviewed	LDL receptor related protein 1	LRP1	LRP1	3 out of 5	Disulfide bond;EGF-like domain;Membrane;Reference proteome;Repeat;Signal;Transmembrane;Transmembrane helix	basolateral plasma membrane [GO:0016323]; early endosome [GO:0005769]; integral component of membrane [GO:0016021]; receptor complex [GO:0043235]
F7C939	unreviewed	UBA domain containing 1	UBAC1	UBAC1	1 out of 5	Reference proteome	cytosol [GO:0005829]; Golgi apparatus [GO:0005794]; plasma membrane [GO:0005886]
F6Q8V4	unreviewed	Chloride intracellular channel protein	CLIC6	CLIC6	3 out of 5	Chloride;Chloride channel;Coiled coil;Cytoplasm;Ion channel;Ion transport;Reference proteome;Transport;Voltage-gated channel	chloride channel complex [GO:0034707]; cytoplasm [GO:0005737]; plasma membrane [GO:0005886]
F7GRY4	unreviewed	Adhesion G protein-coupled receptor B1	ADGRB1	ADGRB1	4 out of 5	G-protein coupled receptor;Membrane;Receptor;Reference proteome;Signal;Transducer;Transmembrane;Transmembrane helix	dendrite [GO:0030425]; extracellular space [GO:0005615]; focal adhesion [GO:0005925]; integral component of plasma membrane [GO:0005887]; perinuclear region of cytoplasm [GO:0048471]; phagocytic cup [GO:0001891]; postsynaptic density [GO:0014069]
F7BYT9	unreviewed	Rho/Rac guanine nucleotide exchange factor 2	ARHGEF2	ARHGEF2	4 out of 5	Coiled coil;Metal-binding;Reference proteome;Zinc	cell [GO:0005623]; cytoplasm [GO:0005737]; dendritic shaft [GO:0043198]; microtubule [GO:0005874]; neuronal cell body [GO:0043025]; podosome [GO:0002102]; postsynaptic density [GO:0014069]; protein-containing complex [GO:0032991]; ruffle membrane [GO:0032587]; vesicle [GO:0031982]
F7C4E6	unreviewed	Histamine receptor H2	HRH2	HRH2	2 out of 5	G-protein coupled receptor;Membrane;Receptor;Reference proteome;Transducer;Transmembrane;Transmembrane helix	dendrite [GO:0030425]; integral component of plasma membrane [GO:0005887]; synapse [GO:0045202]
F7G050	unreviewed	Interferon lambda 1	IFNL1	IFNL1	3 out of 5	Reference proteome;Signal	extracellular space [GO:0005615]; interleukin-28 receptor complex [GO:0032002]
A0A1D5QWL6	unreviewed	Protein tweety homolog	TTYH1	TTYH1	2 out of 5	Chloride;Chloride channel;Ion channel;Ion transport;Membrane;Reference proteome;Transmembrane;Transmembrane helix;Transport	chloride channel complex [GO:0034707]; plasma membrane [GO:0005886]
A0A1D5Q7C3	unreviewed	Voltage-dependent R-type calcium channel subunit alpha	CACNA1E	CACNA1E	3 out of 5	Calcium;Calcium channel;Calcium transport;Coiled coil;Ion channel;Ion transport;Membrane;Reference proteome;Transmembrane;Transmembrane helix;Transport;Voltage-gated channel	synapse [GO:0045202]; voltage-gated calcium channel complex [GO:0005891]
F7DJV1	unreviewed	Zinc finger MYND domain-containing protein 10	ZMYND10	ZMYND10	3 out of 5	Cytoplasm;Metal-binding;Reference proteome;Zinc	apical plasma membrane [GO:0016324]; centriolar satellite [GO:0034451]; cytoplasm [GO:0005737]
F7HPK9	unreviewed	Complement C1q binding protein	C1QBP	C1QBP	4 out of 5	Reference proteome	cell surface [GO:0009986]; cytosol [GO:0005829]; mitochondrial matrix [GO:0005759]; mitochondrion [GO:0005739]; nucleus [GO:0005634]; plasma membrane [GO:0005886]
F6UCL3	unreviewed	ADP ribosylation factor like GTPase 14	ARL14	ARL14	1 out of 5	Reference proteome	cytoplasm [GO:0005737]; plasma membrane [GO:0005886]
A0A5F8ARJ4	unreviewed	Sodium channel protein	SCN9A	SCN9A	3 out of 5	Coiled coil;Ion channel;Ion transport;Membrane;Reference proteome;Signal;Sodium;Sodium channel;Sodium transport;Transmembrane;Transmembrane helix;Transport;Voltage-gated channel	voltage-gated sodium channel complex [GO:0001518]
F6RH00	unreviewed	Olfactory receptor family 2 subfamily T member 27	OR2T27	OR2T27	1 out of 5	Cell membrane;G-protein coupled receptor;Membrane;Olfaction;Receptor;Reference proteome;Sensory transduction;Transducer;Transmembrane;Transmembrane helix	integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]
F7GRK2	unreviewed	Protocadherin beta 4	PCDHB4	PCDHB4	1 out of 5	Calcium;Cell adhesion;Membrane;Reference proteome;Repeat;Signal;Transmembrane;Transmembrane helix	integral component of plasma membrane [GO:0005887]
F7H1B9	unreviewed	Uncharacterized protein			4 out of 5	ATP-binding;Coiled coil;Nucleotide-binding;Reference proteome	autophagosome [GO:0005776]; axon [GO:0030424]; cytoplasm [GO:0005737]; cytosol [GO:0005829]; dendrite [GO:0030425]; lysosome [GO:0005764]; nucleus [GO:0005634]; plasma membrane [GO:0005886]; postsynaptic cytosol [GO:0099524]; presynaptic cytosol [GO:0099523]; terminal bouton [GO:0043195]
F7BUZ1	unreviewed	Protein kinase C (EC 2.7.11.13)	PRKCH	PRKCH	3 out of 5	ATP-binding;Kinase;Metal-binding;Nucleotide-binding;Reference proteome;Repeat;Serine/threonine-protein kinase;Transferase;Zinc;Zinc-finger	cell-cell junction [GO:0005911]; cytosol [GO:0005829]; plasma membrane [GO:0005886]
A0A1D5QHG9	unreviewed	Protocadherin 1	PCDH1	PCDH1	1 out of 5	Calcium;Cell adhesion;Membrane;Reference proteome;Repeat;Transmembrane;Transmembrane helix	integral component of plasma membrane [GO:0005887]
F6VW84	unreviewed	Huntingtin interacting protein 1 related	HIP1R	HIP1R	1 out of 5	Coiled coil;Reference proteome	clathrin-coated pit [GO:0005905]; clathrin-coated vesicle [GO:0030136]
F7EZT2	unreviewed	G protein subunit alpha i1	GNAI1	GNAI1	2 out of 5	GTP-binding;Magnesium;Metal-binding;Nucleotide-binding;Reference proteome;Transducer	cell cortex region [GO:0099738]; centrosome [GO:0005813]; heterotrimeric G-protein complex [GO:0005834]; midbody [GO:0030496]
A0A1D5R2U8	unreviewed	Glutamate ionotropic receptor kainate type subunit 4	GRIK4	GRIK4	3 out of 5	Cell junction;Cell membrane;Ion channel;Ion transport;Ligand-gated ion channel;Membrane;Postsynaptic cell membrane;Receptor;Reference proteome;Signal;Synapse;Transmembrane;Transmembrane helix;Transport	hippocampal mossy fiber to CA3 synapse [GO:0098686]; integral component of postsynaptic membrane [GO:0099055]; integral component of presynaptic membrane [GO:0099056]; kainate selective glutamate receptor complex [GO:0032983]; plasma membrane [GO:0005886]; postsynaptic density membrane [GO:0098839]; postsynaptic membrane [GO:0045211]; presynaptic membrane [GO:0042734]
F7AYM6	unreviewed	Adhesion G protein-coupled receptor G2	ADGRG2	ADGRG2	2 out of 5	Membrane;Reference proteome;Transmembrane;Transmembrane helix	cytosol [GO:0005829]; integral component of plasma membrane [GO:0005887]
H9H493	unreviewed	Ig-like domain-containing protein	LOC106995452	LOC106995452	2 out of 5	Disulfide bond;Membrane;Reference proteome;Transmembrane;Transmembrane helix	external side of plasma membrane [GO:0009897]; extracellular space [GO:0005615]; integral component of membrane [GO:0016021]
